timestamp,x,angle,x_target,phi_target,pwm_x,pwm_phi,,,,theta1,theta2
22.038,1.5475,21.852,1.6,20,33,-28,,,,-0.0116,-0.0225
22.101,1.5475,21.852,1.6,20,33,-29,,,,-0.0108,-0.0206
22.169,1.5475,21.852,1.6,20,33,-29,,,,-0.0103,-0.02
22.221,1.5475,21.852,1.6,20,33,-29,,,,-0.0094,-0.0184
22.287,1.5475,21.852,1.6,20,33,-30,,,,-0.0088,-0.0155
22.349,1.5475,21.852,1.6,20,33,-30,,,,-0.0085,-0.0151
22.412,1.5475,21.852,1.6,20,34,-30,,,,-0.0089,-0.0148
22.476,1.5475,21.852,1.6,20,34,-31,,,,-0.0092,-0.0146
22.538,1.5475,21.852,1.6,20,34,-31,,,,-0.01,-0.0171
22.604,1.5475,21.852,1.6,20,34,-31,,,,-0.0111,-0.0186
22.661,1.5475,21.852,1.6,20,34,-32,,,,-0.0118,-0.0195
22.718,1.5475,21.852,1.6,20,34,-32,,,,-0.0128,-0.0187
22.784,1.5475,21.852,1.6,20,34,-32,,,,-0.0141,-0.0202
22.846,1.5475,21.852,1.6,20,34,-33,,,,-0.0142,-0.0185
22.908,1.5475,21.852,1.6,20,34,-33,,,,-0.0143,-0.0188
22.967,1.5475,21.852,1.6,20,34,-33,,,,-0.0143,-0.0202
23.032,1.5475,21.852,1.6,20,34,-34,,,,-0.0137,-0.0217
23.094,1.5475,21.852,1.6,20,34,-34,,,,-0.0134,-0.0246
23.155,1.5475,21.852,1.6,20,34,-34,,,,-0.0125,-0.025
23.228,1.5475,21.852,1.6,20,34,-35,,,,-0.012,-0.0233
23.278,1.5475,21.852,1.6,20,34,-35,,,,-0.0117,-0.0236
23.339,1.5475,21.852,1.6,20,34,-35,,,,-0.0115,-0.0237
23.415,1.5475,21.852,1.6,20,34,-36,,,,-0.0107,-0.0219
23.473,1.5475,21.852,1.6,20,34,-36,,,,-0.0103,-0.0208
23.541,1.5475,21.852,1.6,20,34,-37,,,,-0.01,-0.0202
23.605,1.5475,21.852,1.6,20,34,-37,,,,-0.0098,-0.0191
23.659,1.5475,21.852,1.6,20,34,-37,,,,-0.0097,-0.0172
23.723,1.5475,21.852,1.6,20,34,-38,,,,-0.0103,-0.0155
23.787,1.5475,21.852,1.6,20,34,-38,,,,-0.01,-0.015
23.85,1.5475,21.852,1.6,20,34,-38,,,,-0.0111,-0.0161
23.904,1.5475,21.852,1.6,20,34,-39,,,,-0.0099,-0.0109
23.98,1.5475,21.852,1.6,20,34,-39,,,,-0.0117,-0.0149
24.038,1.5475,21.852,1.6,20,34,-39,,,,-0.0128,-0.0172
24.1,1.5475,21.852,1.6,20,34,-40,,,,-0.0134,-0.018
24.163,1.5475,21.852,1.6,20,34,-40,,,,-0.0138,-0.0179
24.222,1.5475,21.852,1.6,20,34,-40,,,,-0.014,-0.0178
24.287,1.5475,21.852,1.6,20,34,-41,,,,-0.0129,-0.0202
24.35,1.5475,21.852,1.6,20,34,-41,,,,-0.0122,-0.0217
24.412,1.5475,21.852,1.6,20,34,-41,,,,-0.0118,-0.0226
24.476,1.5475,21.852,1.6,20,34,-42,,,,-0.0116,-0.0232
24.536,1.5475,21.852,1.6,20,34,-42,,,,-0.0108,-0.0241
24.599,1.5475,21.852,1.6,20,34,-42,,,,-0.0109,-0.0247
24.658,1.5475,21.852,1.6,20,34,-43,,,,-0.0104,-0.0238
24.718,1.5475,21.852,1.6,20,34,-43,,,,-0.0101,-0.0226
24.785,1.5475,21.852,1.6,20,34,-43,,,,-0.0099,-0.0219
24.849,1.5475,21.852,1.6,20,34,-44,,,,-0.0104,-0.0202
24.915,1.5475,21.852,1.6,20,34,-44,,,,-0.0101,-0.0198
24.973,1.5475,21.852,1.6,20,34,-45,,,,-0.0105,-0.0183
25.038,1.5475,21.852,1.6,20,34,-45,,,,-0.0108,-0.0167
25.101,1.5475,21.852,1.6,20,34,-45,,,,-0.011,-0.0158
25.158,1.5475,21.852,1.6,20,34,-46,,,,-0.0117,-0.0159
25.222,1.5475,21.852,1.6,20,34,-46,,,,-0.0128,-0.0166
25.282,1.5475,21.852,1.6,20,34,-46,,,,-0.0134,-0.0183
25.354,1.5475,21.852,1.6,20,34,-47,,,,-0.0138,-0.0193
25.409,1.5475,21.852,1.6,20,34,-47,,,,-0.014,-0.0199
25.474,1.5475,21.852,1.6,20,34,-47,,,,-0.0142,-0.019
25.535,1.5475,21.852,1.6,20,34,-48,,,,-0.0143,-0.0184
25.598,1.5475,21.852,1.6,20,34,-48,,,,-0.013,-0.0207
25.659,1.5475,21.852,1.6,20,34,-48,,,,-0.0123,-0.0226
25.721,1.5475,21.852,1.6,20,34,-49,,,,-0.0112,-0.0238
25.784,1.5475,21.852,1.6,20,34,-49,,,,-0.0106,-0.0245
25.849,1.5475,21.852,1.6,20,34,-49,,,,-0.0102,-0.0243
25.906,1.5475,21.852,1.6,20,34,-50,,,,-0.0106,-0.0248
25.971,1.5475,21.852,1.6,20,34,-50,,,,-0.0108,-0.0245
26.061,1.5475,21.852,1.6,20,34,-50,,,,-0.011,-0.023
26.148,1.5475,21.852,1.6,20,34,-51,,,,-0.0111,-0.0215
26.22,1.5475,21.852,1.6,20,34,-51,,,,-0.0111,-0.0206
26.281,1.5475,21.852,1.6,20,35,-52,,,,-0.0112,-0.02
26.341,1.5475,21.852,1.6,20,35,-52,,,,-0.0112,-0.0184
26.405,1.5475,21.852,1.6,20,35,-52,,,,-0.0118,-0.0174
26.464,1.5475,21.852,1.6,20,35,-53,,,,-0.0122,-0.0169
26.527,1.5475,21.852,1.6,20,35,-53,,,,-0.0124,-0.0165
26.593,1.5475,21.852,1.6,20,35,-54,,,,-0.0132,-0.0182
26.658,1.5475,21.852,1.6,20,35,-54,,,,-0.0137,-0.0193
26.718,1.5475,21.852,1.6,20,35,-54,,,,-0.0133,-0.0192
26.78,1.5475,21.852,1.6,20,35,-55,,,,-0.0131,-0.0205
26.849,1.5475,21.852,1.6,20,35,-55,,,,-0.013,-0.0219
26.909,1.5475,21.852,1.6,20,35,-55,,,,-0.0123,-0.0221
26.967,1.5475,21.852,1.6,20,35,-56,,,,-0.0118,-0.0229
27.031,1.5475,21.852,1.6,20,35,-56,,,,-0.0116,-0.0246
27.09,1.5475,21.852,1.6,20,35,-56,,,,-0.0102,-0.0256
27.154,1.5475,21.852,1.6,20,35,-57,,,,-0.0093,-0.0263
27.217,1.5475,21.852,1.6,20,35,-57,,,,-0.0101,-0.026
27.278,1.5475,21.852,1.6,20,35,-57,,,,-0.0105,-0.0239
27.34,1.5475,21.852,1.6,20,35,-58,,,,-0.0108,-0.0239
27.405,1.5475,21.852,1.6,20,35,-58,,,,-0.011,-0.0233
27.469,1.5475,21.852,1.6,20,35,-58,,,,-0.0111,-0.023
27.53,1.5475,21.852,1.6,20,35,-59,,,,-0.0111,-0.0221
27.594,1.5475,21.852,1.6,20,35,-59,,,,-0.0118,-0.0209
27.656,1.5475,21.852,1.6,20,35,-59,,,,-0.0122,-0.0196
27.718,1.5475,21.852,1.6,20,35,-60,,,,-0.0124,-0.0182
27.786,1.5475,21.852,1.6,20,35,-60,,,,-0.0126,-0.0173
27.845,1.5475,21.852,1.6,20,35,-60,,,,-0.0127,-0.0168
27.905,1.5475,21.852,1.6,20,35,-61,,,,-0.0134,-0.0184
27.966,1.5475,21.852,1.6,20,35,-61,,,,-0.0131,-0.0193
28.029,1.5475,21.852,1.6,20,35,-61,,,,-0.013,-0.0206
28.09,1.5475,21.852,1.6,20,35,-62,,,,-0.0123,-0.0213
28.155,1.5475,21.852,1.6,20,35,-62,,,,-0.0118,-0.0217
28.216,1.5475,21.852,1.6,20,35,-63,,,,-0.0109,-0.022
28.278,1.5475,21.852,1.6,20,35,-63,,,,-0.0104,-0.0234
28.354,1.5475,21.852,1.6,20,35,-63,,,,-0.0094,-0.0249
28.416,1.5475,21.852,1.6,20,35,-64,,,,-0.0089,-0.0252
28.482,1.5475,21.852,1.6,20,35,-64,,,,-0.0098,-0.0247
28.529,1.5475,21.852,1.6,20,35,-64,,,,-0.0104,-0.0251
28.574,1.5475,21.852,1.6,20,35,-65,,,,-0.0107,-0.0246
28.649,1.5475,21.852,1.6,20,35,-65,,,,-0.0109,-0.0237
28.704,1.5475,21.852,1.6,20,35,-65,,,,-0.011,-0.0232
28.765,1.5475,21.852,1.6,20,35,-66,,,,-0.0117,-0.0229
28.826,1.5475,21.852,1.6,20,35,-66,,,,-0.0122,-0.022
28.896,1.5475,21.852,1.6,20,35,-66,,,,-0.0124,-0.0215
28.949,1.5475,21.852,1.6,20,35,-67,,,,-0.0126,-0.0212
29.014,1.5475,21.852,1.6,20,35,-67,,,,-0.0133,-0.0198
29.076,1.5475,21.852,1.6,20,35,-67,,,,-0.0131,-0.0183
29.138,1.5475,21.852,1.6,20,35,-68,,,,-0.0111,-0.0116
29.204,1.5475,21.852,1.6,20,35,-68,,,,-0.0118,-0.0153
29.27,1.5475,21.852,1.6,20,35,-68,,,,-0.0115,-0.0168
29.325,1.5475,21.852,1.6,20,35,-69,,,,-0.012,-0.0184
29.388,1.5475,21.852,1.6,20,35,-69,,,,-0.0123,-0.0194
29.454,1.5475,21.852,1.6,20,35,-69,,,,-0.0119,-0.0206
29.517,1.5475,21.852,1.6,20,35,-70,,,,-0.0116,-0.0226
29.576,1.5475,21.852,1.6,20,35,-70,,,,-0.0108,-0.0219
29.638,1.5475,21.852,1.6,20,35,-70,,,,-0.0103,-0.0227
29.704,1.5475,21.852,1.6,20,35,-71,,,,-0.0107,-0.0226
29.768,1.5475,21.852,1.6,20,35,-71,,,,-0.0102,-0.0212
29.827,1.5475,21.852,1.6,20,35,-65,,,,-0.01,-0.0191
29.889,1.5475,21.852,1.6,20,35,-65,,,,-0.0098,-0.0172
29.948,1.5475,21.852,1.6,20,35,-66,,,,-0.0097,-0.0155
30.013,1.5475,21.852,1.6,20,35,-66,,,,-0.0103,-0.0157
30.076,1.5475,21.852,1.6,20,36,-66,,,,-0.0113,-0.0158
30.136,1.5475,21.852,1.6,20,36,-49,,,,-0.0119,-0.0152
30.198,1.5475,21.852,1.6,20,36,-49,,,,-0.0129,-0.0155
30.261,1.5475,21.852,1.6,20,36,-50,,,,-0.0135,-0.017
30.331,1.5475,21.852,1.6,20,36,-50,,,,-0.0139,-0.0185
30.388,1.5475,21.852,1.6,20,36,-50,,,,-0.0141,-0.0194
30.45,1.5475,21.852,1.6,20,36,-32,,,,-0.0142,-0.0187
30.509,1.5475,21.852,1.6,20,36,-32,,,,-0.0136,-0.0208
30.552,1.5475,21.852,1.6,20,36,-32,,,,-0.0133,-0.0227
30.602,1.5475,21.852,1.6,20,36,-32,,,,-0.0131,-0.0239
30.675,1.5475,21.852,1.6,20,36,-32,,,,-0.0123,-0.0252
30.738,1.5475,21.852,1.6,20,36,-33,,,,-0.0112,-0.0254
30.809,1.5475,21.852,1.6,20,36,-21,,,,-0.0106,-0.0267
30.882,1.5475,21.852,1.6,20,36,-22,,,,-0.0096,-0.0269
30.951,1.5475,21.852,1.6,20,36,-22,,,,-0.0089,-0.027
31.008,1.5475,21.852,1.6,20,36,-22,,,,-0.0092,-0.0245
31.07,1.5475,21.852,1.6,20,36,-22,,,,-0.01,-0.025
31.122,1.5475,21.852,1.6,20,36,-12,,,,-0.0105,-0.0246
31.193,1.5475,21.852,1.6,20,36,-12,,,,-0.0108,-0.0218
31.256,1.5475,21.852,1.6,20,36,-12,,,,-0.0103,-0.0195
31.318,1.5475,21.852,1.6,20,36,-12,,,,-0.0107,-0.0181
31.38,1.5475,21.852,1.6,20,36,-12,,,,-0.0109,-0.0166
31.436,1.5475,21.852,1.6,20,36,-7,,,,-0.0116,-0.0157
31.505,1.5475,21.852,1.6,20,36,-7,,,,-0.0121,-0.0152
31.567,1.5475,21.852,1.6,20,36,-7,,,,-0.013,-0.0181
31.631,1.5475,21.852,1.6,20,36,-7,,,,-0.0142,-0.0185
31.694,1.5475,21.852,1.6,20,36,-7,,,,-0.0149,-0.0194
31.756,1.5475,21.852,1.6,20,36,-7,,,,-0.0141,-0.0219
31.82,1.5475,21.852,1.6,20,36,-9,,,,-0.0136,-0.0227
31.879,1.5475,21.852,1.6,20,36,-9,,,,-0.0126,-0.0232
31.949,1.5475,21.852,1.6,20,36,-9,,,,-0.0114,-0.0235
32.005,1.5475,21.852,1.6,20,36,-9,,,,-0.0107,-0.0244
32.06,1.5475,21.852,1.6,20,36,-9,,,,-0.0103,-0.0242
32.103,1.5475,21.852,1.6,20,36,-10,,,,-0.01,-0.0235
32.167,1.5475,21.852,1.6,20,36,-10,,,,-0.0098,-0.0243
32.215,1.5475,21.852,1.6,20,36,-10,,,,-0.0097,-0.0242
32.274,1.5475,21.852,1.6,20,36,-10,,,,-0.0103,-0.0228
32.34,1.5475,21.852,1.6,20,36,-11,,,,-0.0094,-0.022
32.399,1.5475,21.852,1.6,20,36,-11,,,,-0.0095,-0.019
32.463,1.5475,21.852,1.6,20,36,-11,,,,-0.0102,-0.0171
32.521,1.5475,21.852,1.6,20,36,-11,,,,-0.0106,-0.0154
32.587,1.5475,21.852,1.6,20,36,-11,,,,-0.0115,-0.0137
32.649,1.5475,21.852,1.6,20,36,-11,,,,-0.012,-0.0134
32.713,1.5475,21.852,1.6,20,36,-11,,,,-0.013,-0.0138
32.779,1.5475,21.852,1.6,20,36,-12,,,,-0.0129,-0.0147
32.831,1.5475,21.852,1.6,20,36,-12,,,,-0.0129,-0.0152
32.898,1.5475,21.852,1.6,20,36,-12,,,,-0.0135,-0.0155
32.964,1.5475,21.852,1.6,20,36,-12,,,,-0.0138,-0.0183
33.017,1.5475,21.852,1.6,20,36,-13,,,,-0.0141,-0.0174
33.082,1.5475,21.852,1.6,20,36,-13,,,,-0.0129,-0.02
33.146,1.5475,21.852,1.6,20,36,-13,,,,-0.0122,-0.0216
33.208,1.5475,21.852,1.6,20,36,-13,,,,-0.0118,-0.0226
33.276,1.5475,21.852,1.6,20,36,-13,,,,-0.0109,-0.0225
33.335,1.5475,21.852,1.6,20,36,-13,,,,-0.0098,-0.0244
33.398,1.5475,21.852,1.6,20,36,-14,,,,-0.0091,-0.0255
33.461,1.5475,21.852,1.6,20,36,-14,,,,-0.0093,-0.0249
33.523,1.5475,21.852,1.6,20,36,-14,,,,-0.01,-0.0239
33.581,1.5475,21.852,1.6,20,36,-14,,,,-0.0105,-0.0233
33.646,1.5475,21.852,1.6,20,36,-14,,,,-0.0101,-0.0217
33.713,1.5475,21.852,1.6,20,36,-14,,,,-0.0106,-0.02
33.769,1.5475,21.852,1.6,20,36,-15,,,,-0.0108,-0.0178
33.831,1.5475,21.852,1.6,20,36,-15,,,,-0.011,-0.0164
33.892,1.5475,21.852,1.6,20,37,-15,,,,-0.0111,-0.0156
33.957,1.5475,21.852,1.6,20,37,-15,,,,-0.0124,-0.0151
34.018,1.5475,21.852,1.6,20,37,-15,,,,-0.0132,-0.0148
34.083,1.5475,21.852,1.6,20,37,-16,,,,-0.0137,-0.0147
34.14,1.5475,21.852,1.6,20,37,-16,,,,-0.014,-0.0146
34.203,1.5475,21.852,1.6,20,37,-16,,,,-0.0141,-0.0171
34.27,1.5475,21.852,1.6,20,37,-16,,,,-0.0136,-0.0192
34.337,1.5475,21.852,1.6,20,37,-16,,,,-0.0139,-0.0198
34.396,1.5475,21.852,1.6,20,37,-17,,,,-0.0128,-0.0202
34.455,1.5475,21.852,1.6,20,37,-17,,,,-0.0115,-0.0217
34.519,1.5475,21.852,1.6,20,37,-17,,,,-0.0108,-0.0233
34.58,1.5475,21.852,1.6,20,37,-17,,,,-0.0103,-0.0242
34.639,1.5475,21.852,1.6,20,37,-17,,,,-0.01,-0.0241
34.703,1.5475,21.852,1.6,20,37,-17,,,,-0.0092,-0.0241
34.765,1.5475,21.852,1.6,20,37,-18,,,,-0.0094,-0.0253
34.829,1.5475,21.852,1.6,20,37,-18,,,,-0.0101,-0.0235
34.888,1.5475,21.852,1.6,20,37,-18,,,,-0.0105,-0.0231
34.95,1.5475,21.852,1.6,20,37,-18,,,,-0.0108,-0.0234
35.015,1.5475,21.852,1.6,20,37,-18,,,,-0.0116,-0.023
35.16,1.5475,21.852,1.6,20,37,-18,,,,-0.0114,-0.0209
35.203,1.5475,21.852,1.6,20,37,-19,,,,-0.0126,-0.0183
35.266,1.5475,21.852,1.6,20,37,-19,,,,-0.0133,-0.0167
35.332,1.5475,21.852,1.6,20,37,-19,,,,-0.0138,-0.0145
35.391,1.5475,21.852,1.6,20,37,-19,,,,-0.0134,-0.0151
35.453,1.5475,21.852,1.6,20,37,-19,,,,-0.0131,-0.0155
35.517,1.5475,21.852,1.6,20,37,-19,,,,-0.013,-0.017
35.578,1.5475,21.852,1.6,20,37,-19,,,,-0.0129,-0.0185
35.637,1.5475,21.852,1.6,20,37,-19,,,,-0.0122,-0.0194
35.701,1.5475,21.852,1.6,20,37,-20,,,,-0.0118,-0.0212
35.761,1.5475,21.852,1.6,20,37,-20,,,,-0.0109,-0.023
35.823,1.5475,21.852,1.6,20,37,-20,,,,-0.0104,-0.0234
35.896,1.5475,21.852,1.6,20,37,-20,,,,-0.0094,-0.0243
35.956,1.5475,21.852,1.6,20,37,-20,,,,-0.0089,-0.0254
36.017,1.5475,21.852,1.6,20,37,-21,,,,-0.0085,-0.0249
36.081,1.5475,21.852,1.6,20,37,-21,,,,-0.009,-0.0245
36.139,1.5475,21.852,1.6,20,37,-22,,,,-0.0092,-0.0243
36.202,1.5475,21.852,1.6,20,37,-22,,,,-0.01,-0.0223
36.267,1.5475,21.852,1.6,20,37,-22,,,,-0.0111,-0.0223
36.328,1.5475,21.852,1.6,20,37,-22,,,,-0.0118,-0.0217
36.388,1.5475,21.852,1.6,20,37,-23,,,,-0.0122,-0.0213
36.449,1.5475,21.852,1.6,20,37,-23,,,,-0.0124,-0.0186
36.516,1.5475,21.852,1.6,20,37,-23,,,,-0.0132,-0.0169
36.576,1.5475,21.852,1.6,20,37,-23,,,,-0.0131,-0.0159
36.638,1.5475,21.852,1.6,20,37,-23,,,,-0.0136,-0.0153
36.702,1.5475,21.852,1.6,20,37,-24,,,,-0.0133,-0.0156
36.77,1.5475,21.852,1.6,20,37,-24,,,,-0.0124,-0.017
36.825,1.5475,21.852,1.6,20,37,-24,,,,-0.0126,-0.0179
36.894,1.5475,21.852,1.6,20,37,-24,,,,-0.0127,-0.0197
36.949,1.5475,21.852,1.6,20,37,-24,,,,-0.0121,-0.0195
37.012,1.5475,21.852,1.6,20,37,-25,,,,-0.0117,-0.0213
37.073,1.5475,21.852,1.6,20,37,-25,,,,-0.0109,-0.0224
37.135,1.5475,21.852,1.6,20,37,-25,,,,-0.0097,-0.0237
37.214,1.5475,21.852,1.6,20,37,-25,,,,-0.009,-0.0238
37.263,1.5475,21.852,1.6,20,37,-25,,,,-0.0086,-0.0239
37.323,1.5475,21.852,1.6,20,37,-26,,,,-0.009,-0.0239
37.388,1.5475,21.852,1.6,20,37,-26,,,,-0.0092,-0.0252
37.461,1.5475,21.852,1.6,20,37,-26,,,,-0.0094,-0.0235
37.52,1.5475,21.852,1.6,20,37,-26,,,,-0.0108,-0.0211
37.575,1.5475,21.852,1.6,20,37,-26,,,,-0.0116,-0.0191
37.642,1.5475,21.852,1.6,20,37,-26,,,,-0.0121,-0.0204
37.7,1.5475,21.852,1.6,20,38,-27,,,,-0.0124,-0.0199
37.774,1.5475,21.852,1.6,20,38,-27,,,,-0.0125,-0.0196
37.821,1.5475,21.852,1.6,20,38,-27,,,,-0.0126,-0.0188
37.888,1.5475,21.852,1.6,20,38,-27,,,,-0.0127,-0.0177
37.949,1.5475,21.852,1.6,20,38,-27,,,,-0.0121,-0.0157
38.012,1.5475,21.852,1.6,20,38,-27,,,,-0.0117,-0.0152
38.081,1.5475,21.852,1.6,20,38,-27,,,,-0.0115,-0.0155
38.136,1.5475,21.852,1.6,20,38,-28,,,,-0.0114,-0.0164
38.207,1.5475,21.852,1.6,20,38,-28,,,,-0.0113,-0.0181
38.27,1.5475,21.852,1.6,20,38,-28,,,,-0.0113,-0.0198
38.326,1.5475,21.852,1.6,20,38,-28,,,,-0.0112,-0.0215
38.394,1.5475,21.852,1.6,20,38,-28,,,,-0.0106,-0.0219
38.456,1.5475,21.852,1.6,20,38,-28,,,,-0.0096,-0.0234
38.519,1.5475,21.852,1.6,20,38,-28,,,,-0.0089,-0.0242
38.586,1.5475,21.852,1.6,20,38,-28,,,,-0.0086,-0.0229
38.644,1.5475,21.852,1.6,20,38,-29,,,,-0.0096,-0.0227
38.709,1.5475,21.852,1.6,20,38,-29,,,,-0.0102,-0.0245
38.767,1.5475,21.852,1.6,20,38,-29,,,,-0.0106,-0.0249
38.83,1.5475,21.852,1.6,20,38,-29,,,,-0.0121,-0.0239
38.89,1.5475,21.852,1.6,20,38,-29,,,,-0.013,-0.0207
38.953,1.5475,21.852,1.6,20,38,-29,,,,-0.0136,-0.0188
39.016,1.5475,21.852,1.6,20,38,-29,,,,-0.0139,-0.0196
39.077,1.5475,21.852,1.6,20,38,-30,,,,-0.0135,-0.0182
39.136,1.5475,21.852,1.6,20,38,-30,,,,-0.0132,-0.0186
39.2,1.5475,21.852,1.6,20,38,-30,,,,-0.013,-0.0176
39.263,1.5475,21.852,1.6,20,38,-30,,,,-0.0123,-0.0163
39.328,1.5475,21.852,1.6,20,38,-30,,,,-0.0119,-0.0155
39.386,1.5475,21.852,1.6,20,38,-30,,,,-0.0116,-0.0151
39.448,1.5475,21.852,1.6,20,38,-30,,,,-0.0108,-0.0154
39.529,1.5475,21.852,1.6,20,38,-30,,,,-0.011,-0.0176
39.578,1.5475,21.852,1.6,20,38,-30,,,,-0.0111,-0.0195
39.652,1.5475,21.852,1.6,20,38,-31,,,,-0.0111,-0.02
39.718,1.5475,21.852,1.6,20,38,-31,,,,-0.0105,-0.0216
39.78,1.5475,21.852,1.6,20,38,-31,,,,-0.0101,-0.0226
39.843,1.5475,21.852,1.6,20,38,-31,,,,-0.0099,-0.0231
39.908,1.5475,21.852,1.6,20,38,-31,,,,-0.0104,-0.0248
39.97,1.5475,21.852,1.6,20,38,-31,,,,-0.0107,-0.0251
40.027,1.5475,21.852,1.6,20,38,-31,,,,-0.0109,-0.0253
40.09,1.5475,21.852,1.6,20,38,-31,,,,-0.0117,-0.0241
40.156,1.5475,21.852,1.6,20,38,-31,,,,-0.0121,-0.0234
40.217,1.5475,21.852,1.6,20,38,-32,,,,-0.013,-0.023
40.293,1.5475,21.852,1.6,20,38,-32,,,,-0.0142,-0.0215
40.337,1.5475,21.852,1.6,20,38,-32,,,,-0.0137,-0.0212
40.416,1.5475,21.852,1.6,20,38,-32,,,,-0.0133,-0.021
40.48,1.5475,21.852,1.6,20,38,-32,,,,-0.0131,-0.0197
40.526,1.5475,21.852,1.6,20,38,-32,,,,-0.0123,-0.0176
40.603,1.5475,21.852,1.6,20,38,-32,,,,-0.0119,-0.0176
40.651,1.5475,21.852,1.6,20,38,-32,,,,-0.0116,-0.0163
40.73,1.5475,21.852,1.6,20,38,-33,,,,-0.0114,-0.0168
40.791,1.5475,21.852,1.6,20,38,-33,,,,-0.0107,-0.0184
40.86,1.5475,21.852,1.6,20,38,-33,,,,-0.0103,-0.02
40.936,1.5475,21.852,1.6,20,38,-33,,,,-0.0106,-0.0216
41.007,1.5475,21.852,1.6,20,38,-33,,,,-0.0115,-0.0226
41.06,1.5475,21.852,1.6,20,38,-33,,,,-0.0114,-0.0219
41.106,1.5475,21.852,1.6,20,38,-33,,,,-0.0113,-0.024
41.153,1.5475,21.852,1.6,20,38,-33,,,,-0.0106,-0.024
41.23,1.5475,21.852,1.6,20,38,-33,,,,-0.0109,-0.0246
41.282,1.5475,21.852,1.6,20,38,-33,,,,-0.0116,-0.0257
41.346,1.5475,21.852,1.6,20,38,-33,,,,-0.0121,-0.0263
41.403,1.5475,21.852,1.6,20,38,-34,,,,-0.0124,-0.0254
41.466,1.5475,21.852,1.6,20,39,-34,,,,-0.0125,-0.0229
41.527,1.5475,21.852,1.6,20,39,-34,,,,-0.0133,-0.0227
41.592,1.5475,21.852,1.6,20,39,-34,,,,-0.0137,-0.0219
41.65,1.5475,21.852,1.6,20,39,-34,,,,-0.014,-0.0215
41.718,1.5475,21.852,1.6,20,39,-34,,,,-0.0135,-0.0206
41.774,1.5475,21.852,1.6,20,39,-34,,,,-0.0126,-0.0181
41.854,1.5475,21.852,1.6,20,39,-34,,,,-0.012,-0.0166
41.915,1.5475,21.852,1.6,20,39,-35,,,,-0.0111,-0.0151
41.98,1.5475,21.852,1.6,20,39,-35,,,,-0.0105,-0.0161
42.038,1.5475,21.852,1.6,20,39,-35,,,,-0.0101,-0.0167
42.103,1.5475,21.852,1.6,20,39,-35,,,,-0.0099,-0.0171
42.168,1.5475,21.852,1.6,20,39,-35,,,,-0.0098,-0.0179
42.215,1.5475,21.852,1.6,20,39,-35,,,,-0.0097,-0.0191
42.294,1.5475,21.852,1.6,20,39,-35,,,,-0.0103,-0.021
42.357,1.5475,21.852,1.6,20,39,-35,,,,-0.0107,-0.0222
42.415,1.5475,21.852,1.6,20,39,-35,,,,-0.0109,-0.0229
42.477,1.5475,21.852,1.6,20,39,-35,,,,-0.011,-0.024
42.536,1.5475,21.852,1.6,20,39,-36,,,,-0.0111,-0.024
42.599,1.5475,21.852,1.6,20,39,-36,,,,-0.0118,-0.024
42.666,1.5475,21.852,1.6,20,39,-36,,,,-0.0128,-0.024
42.729,1.5475,21.852,1.6,20,39,-36,,,,-0.0128,-0.0246
42.788,1.5475,21.852,1.6,20,39,-36,,,,-0.0128,-0.0237
42.852,1.5475,21.852,1.6,20,39,-36,,,,-0.0134,-0.0226
42.914,1.5475,21.852,1.6,20,39,-36,,,,-0.0138,-0.0219
42.978,1.5475,21.852,1.6,20,39,-36,,,,-0.0134,-0.0221
43.036,1.5475,21.852,1.6,20,39,-36,,,,-0.0132,-0.0222
43.1,1.5475,21.852,1.6,20,39,-36,,,,-0.0124,-0.0204
43.164,1.5475,21.852,1.6,20,39,-37,,,,-0.0113,-0.0193
43.233,1.5475,21.852,1.6,20,39,-37,,,,-0.0106,-0.0173
43.28,1.5475,21.852,1.6,20,39,-37,,,,-0.0102,-0.0174
43.351,1.5475,21.852,1.6,20,39,-37,,,,-0.01,-0.0181
43.416,1.5475,21.852,1.6,20,39,-37,,,,-0.0098,-0.0179
43.48,1.5475,21.852,1.6,20,39,-37,,,,-0.0097,-0.0178
43.54,1.5475,21.852,1.6,20,39,-37,,,,-0.0103,-0.019
43.6,1.5475,21.852,1.6,20,39,-37,,,,-0.0113,-0.0204
43.664,1.5475,21.852,1.6,20,39,-37,,,,-0.0119,-0.0218
43.73,1.5475,21.852,1.6,20,39,-37,,,,-0.0116,-0.0227
43.786,1.5475,21.852,1.6,20,39,-38,,,,-0.0121,-0.0238
43.842,1.5475,21.852,1.6,20,39,-38,,,,-0.0124,-0.0245
43.914,1.5475,21.852,1.6,20,39,-38,,,,-0.0125,-0.025
43.976,1.5475,21.852,1.6,20,39,-38,,,,-0.0133,-0.0246
44.038,1.5475,21.852,1.6,20,39,-38,,,,-0.0131,-0.0237
44.103,1.5475,21.852,1.6,20,39,-38,,,,-0.0136,-0.0213
44.164,1.5475,21.852,1.6,20,39,-38,,,,-0.0139,-0.0204
44.218,1.5475,21.852,1.6,20,39,-38,,,,-0.0135,-0.0199
44.288,1.5475,21.852,1.6,20,39,-38,,,,-0.0132,-0.0196
44.34,1.5475,21.852,1.6,20,39,-38,,,,-0.0124,-0.0214
44.416,1.5475,21.852,1.6,20,39,-38,,,,-0.0113,-0.0205
44.479,1.5475,21.852,1.6,20,39,-39,,,,-0.0106,-0.0193
