timestamp,x,angle,x_target,phi_target,pwm_x,pwm_phi,,,,theta1,theta2
0.063,0,0,1.6,20,0,0,,,,0,-0.0016
0.116,0,0,1.6,20,0,0,,,,0.0006,-0.0016
0.17,0,0,1.6,20,0,0,,,,0.0004,-0.0016
0.241,0,0,1.6,20,0,0,,,,0.0009,-0.0016
0.295,0,0,1.6,20,0,0,,,,0.0012,-0.0016
0.356,0,0,1.6,20,0,0,,,,0.0013,-0.0016
0.43,0,0,1.6,20,0,0,,,,0.0014,-0.001
0.491,0,0,1.6,20,1,0,,,,0.0009,-0.0006
0.556,0,0,1.6,20,1,1,,,,0.0005,-0.0003
0.607,0,0,1.6,20,1,1,,,,0.0003,0.0004
0.675,0,0,1.6,20,1,1,,,,0.0002,0.0009
0.731,0,0,1.6,20,1,2,,,,0.0001,0.0012
0.807,0,0,1.6,20,2,2,,,,0.0001,0.0013
0.867,0,-0.005,1.6,20,2,3,,,,0,0.0014
0.924,0,-0.005,1.6,20,3,4,,,,0,0.0009
0.981,0,-0.005,1.6,20,4,4,,,,-0.0006,0.0005
1.042,0,-0.005,1.6,20,4,5,,,,-0.0004,0.001
1.121,0,-0.005,1.6,20,5,6,,,,-0.0002,-0.0001
1.178,0,-0.005,1.6,20,7,8,,,,-0.0001,-0.0007
1.245,0,-0.005,1.6,20,8,9,,,,-0.0001,-0.001
1.308,0,-0.005,1.6,20,9,11,,,,0,-0.0013
1.383,0,-0.005,1.6,20,11,13,,,,0,-0.0008
1.434,0,-0.005,1.6,20,13,15,,,,0,-0.0005
1.51,0,-0.005,1.6,20,14,16,,,,0,-0.0009
1.56,0,-0.005,1.6,20,17,19,,,,0,-0.0012
1.623,0,-0.005,1.6,20,19,21,,,,0,-0.0007
1.701,0,-0.005,1.6,20,21,24,,,,0,-0.0011
1.746,0,-0.005,1.6,20,24,28,,,,0,-0.0013
1.816,0,-0.005,1.6,20,26,30,,,,0,-0.0008
1.878,0,-0.005,1.6,20,30,34,,,,0,0.0002
1.938,0,-0.005,1.6,20,33,38,,,,0,0.0007
2.011,0,-0.005,1.6,20,36,41,,,,0,0.0004
2.068,0,-0.005,1.6,20,40,46,,,,0,0.0003
2.122,0,-0.005,1.6,20,43,50,,,,0,0.0008
2.194,0,-0.005,1.6,20,46,54,,,,0,0.0005
2.263,0,-0.005,1.6,20,51,59,,,,0,-0.0004
2.308,0,-0.005,1.6,20,56,65,,,,0,-0.0002
2.35,0,-0.005,1.6,20,60,69,,,,-0.0006,-0.0001
2.416,0,-0.005,1.6,20,63,73,,,,-0.0004,-0.0001
2.474,0,-0.005,1.6,20,68,78,,,,-0.0002,-0.0007
2.544,0,-0.005,1.6,20,73,84,,,,-0.0001,-0.0011
2.591,0,-0.005,1.6,20,79,91,,,,-0.0001,-0.0006
2.666,0,-0.005,1.6,20,83,97,,,,0,-0.0017
2.728,0,-0.005,1.6,20,90,100,,,,0,-0.0016
2.795,0,-0.005,1.6,20,97,100,,,,0.0006,-0.0016
2.843,0,-0.005,1.6,20,100,100,,,,0.0004,-0.001
2.916,0,-0.005,1.6,20,100,100,,,,0.0002,-0.0012
2.975,0,-0.005,1.6,20,100,100,,,,0.0001,-0.0007
3.041,0,-0.005,1.6,20,100,100,,,,0.0001,-0.0004
3.099,0,-0.005,1.6,20,100,100,,,,0,-0.0003
3.16,0,0.017,1.6,20,100,100,,,,-0.0019,-0.0002
3.227,0.12,0.017,1.6,20,100,100,,,,-0.0031,-0.0001
3.291,0.12,0.017,1.6,20,100,100,,,,-0.0057,-0.0058
3.359,0.12,0.017,1.6,20,100,100,,,,-0.0079,-0.0131
3.404,0.12,0.017,1.6,20,100,100,,,,-0.0092,-0.0175
3.473,0.12,1,1.6,20,100,100,,,,-0.01,-0.0201
3.535,0.2775,1,1.6,20,100,100,,,,-0.0105,-0.0216
3.596,0.2775,1,1.6,20,71,100,,,,-0.0108,-0.0226
3.658,0.2775,1,1.6,20,80,100,,,,-0.0109,-0.0231
3.724,0.2775,1,1.6,20,91,100,,,,-0.011,-0.0235
3.784,0.2775,2.587,1.6,20,100,100,,,,-0.0111,-0.0237
3.845,0.2775,2.587,1.6,20,100,100,,,,-0.0015,-0.02
3.909,0.4375,2.587,1.6,20,100,100,,,,0.0048,-0.0145
3.969,0.4375,2.587,1.6,20,64,100,,,,0.0074,-0.0087
4.032,0.4375,2.587,1.6,20,75,100,,,,0.0115,-0.0027
4.096,0.4375,3.51,1.6,20,87,100,,,,0.0139,0.001
4.16,0.4375,3.51,1.6,20,100,100,,,,0.0148,0.0051
4.217,0.585,3.51,1.6,20,100,100,,,,0.0153,0.012
4.281,0.585,3.51,1.6,20,58,100,,,,0.0104,0.0206
4.343,0.585,3.51,1.6,20,67,100,,,,0.0075,0.0245
4.411,0.585,3.51,1.6,20,78,100,,,,0.0039,0.0186
4.471,0.585,4.263,1.6,20,91,100,,,,0.0004,0.0137
4.531,0.7275,4.263,1.6,20,100,100,,,,-0.0004,0.0101
4.594,0.7275,4.263,1.6,20,50,100,,,,-0.0009,0.0061
4.652,0.7275,4.263,1.6,20,62,100,,,,-0.0012,0.0036
4.715,0.7275,4.263,1.6,20,75,100,,,,-0.0013,0.0022
4.781,0.7275,5.208,1.6,20,88,100,,,,-0.0014,0.0013
4.838,0.7275,5.208,1.6,20,100,100,,,,-0.0015,0.0008
4.899,0.7275,5.208,1.6,20,100,100,,,,-0.0015,0.0005
4.962,0.7275,5.208,1.6,20,100,100,,,,-0.0016,0.0003
5.024,0.7275,5.208,1.6,20,100,100,,,,-0.0016,0.0002
5.093,0.7275,5.933,1.6,20,100,100,,,,-0.0016,0.0001
5.158,0.7275,5.933,1.6,20,100,100,,,,-0.0016,0.0001
5.216,0.7275,5.933,1.6,20,100,100,,,,-0.0016,0
5.276,0.7275,5.933,1.6,20,100,100,,,,-0.0016,0.0013
5.347,0.7275,5.933,1.6,20,100,100,,,,-0.0016,0.0033
5.408,0.7275,6.724,1.6,20,100,100,,,,-0.0016,0.0071
5.471,0.7275,6.724,1.6,20,100,100,,,,-0.0029,0.0139
5.528,0.87,6.724,1.6,20,100,100,,,,-0.0043,0.0179
5.593,0.87,6.724,1.6,20,100,100,,,,-0.0058,0.021
5.661,0.87,6.724,1.6,20,100,100,,,,-0.0073,0.0164
5.723,0.87,6.724,1.6,20,100,100,,,,-0.0082,0.0124
5.781,0.87,7.526,1.6,20,100,100,,,,-0.0094,0.0081
5.847,1.02,7.526,1.6,20,100,100,,,,-0.0101,0.0055
5.906,1.02,7.526,1.6,20,100,100,,,,-0.0086,-0.0025
5.965,1.02,7.526,1.6,20,100,100,,,,-0.0077,-0.0072
6.027,1.02,7.526,1.6,20,100,100,,,,-0.0053,-0.0107
6.094,1.02,8.449,1.6,20,100,100,,,,-0.0032,-0.0154
6.152,1.175,8.449,1.6,20,100,100,,,,-0.0019,-0.0182
6.213,1.175,8.449,1.6,20,100,100,,,,-0.0011,-0.0199
6.277,1.175,8.449,1.6,20,100,100,,,,-0.0007,-0.0209
6.347,1.175,8.449,1.6,20,100,100,,,,-0.0011,-0.0215
6.41,1.175,8.921,1.6,20,100,100,,,,0.0006,-0.0199
6.465,1.175,8.921,1.6,20,100,100,,,,0.0017,-0.019
6.528,1.33,8.921,1.6,20,100,100,,,,0.0016,-0.0172
6.591,1.33,8.921,1.6,20,100,100,,,,0.0003,-0.0122
6.654,1.33,8.921,1.6,20,100,100,,,,-0.0017,-0.008
6.717,1.33,9.58,1.6,20,100,100,,,,-0.0023,-0.0061
6.776,1.33,9.58,1.6,20,100,100,,,,-0.0052,-0.0036
6.841,1.4775,9.58,1.6,20,100,100,,,,-0.007,-0.0015
6.898,1.4775,9.58,1.6,20,60,100,,,,-0.008,-0.0003
6.98,1.4775,9.58,1.6,20,59,100,,,,-0.0119,-0.0008
7.039,1.4775,9.58,1.6,20,58,100,,,,-0.0142,-0.0011
7.099,1.4775,10.635,1.6,20,57,100,,,,-0.013,-0.002
7.177,1.635,10.635,1.6,20,58,100,,,,-0.0123,-0.0031
7.222,1.635,10.635,1.6,20,-13,100,,,,-0.0086,-0.0076
7.289,1.635,10.635,1.6,20,-12,100,,,,-0.0058,-0.011
7.357,1.635,10.635,1.6,20,-11,100,,,,-0.0054,-0.0207
7.416,1.635,11.283,1.6,20,-11,100,,,,-0.0052,-0.0265
7.475,1.635,11.283,1.6,20,-11,100,,,,-0.005,-0.03
7.538,1.635,11.283,1.6,20,-11,100,,,,-0.0049,-0.032
7.596,1.635,11.283,1.6,20,-11,100,,,,-0.0049,-0.0333
7.661,1.635,11.283,1.6,20,-11,100,,,,0.0022,-0.0264
7.727,1.635,11.772,1.6,20,-9,100,,,,0.0064,-0.0229
7.797,1.635,11.772,1.6,20,-8,100,,,,0.009,-0.0208
7.841,1.635,11.772,1.6,20,-7,100,,,,0.0105,-0.0195
7.907,1.635,11.772,1.6,20,-7,100,,,,0.0114,-0.0187
7.975,1.635,11.772,1.6,20,-7,100,,,,0.012,-0.0183
8.04,1.635,12.459,1.6,20,-6,100,,,,0.0065,-0.0167
8.1,1.635,12.459,1.6,20,-8,100,,,,-0.0025,-0.012
8.165,1.635,12.459,1.6,20,-10,100,,,,-0.0104,-0.0091
8.229,1.635,12.459,1.6,20,-12,100,,,,-0.0146,-0.0055
8.288,1.635,12.459,1.6,20,-14,100,,,,-0.0171,-0.0026
8.352,1.635,12.459,1.6,20,-15,100,,,,-0.0166,-0.0022
8.414,1.635,13.382,1.6,20,-15,100,,,,-0.0157,-0.0013
8.475,1.635,13.382,1.6,20,-14,100,,,,-0.0171,-0.0078
8.545,1.635,13.382,1.6,20,-15,100,,,,-0.0128,-0.006
8.587,1.635,13.382,1.6,20,-13,100,,,,-0.0103,-0.0049
8.658,1.635,13.382,1.6,20,-12,100,,,,-0.0087,-0.0042
8.73,1.635,13.925,1.6,20,-12,100,,,,-0.0027,-0.0057
8.782,1.635,13.925,1.6,20,-10,100,,,,0.0022,-0.006
8.843,1.635,13.925,1.6,20,-9,100,,,,0.0052,-0.0062
8.908,1.635,13.925,1.6,20,-9,100,,,,0.0082,-0.0101
8.973,1.635,13.925,1.6,20,-8,100,,,,0.0101,-0.0137
9.033,1.635,14.519,1.6,20,-7,100,,,,0.0105,-0.0159
9.098,1.635,14.519,1.6,20,-7,100,,,,0.0101,-0.0166
9.155,1.635,14.519,1.6,20,-7,100,,,,0.0099,-0.017
9.214,1.635,14.519,1.6,20,-7,100,,,,0.0098,-0.0172
9.278,1.635,14.519,1.6,20,-7,100,,,,0.0052,-0.0161
9.342,1.635,15.315,1.6,20,-9,100,,,,0.0012,-0.0141
9.405,1.635,15.315,1.6,20,-10,100,,,,-0.005,-0.0091
9.467,1.635,15.315,1.6,20,-11,100,,,,-0.0094,-0.0093
9.53,1.635,15.315,1.6,20,-12,100,,,,-0.0108,-0.0056
9.593,1.635,15.315,1.6,20,-13,100,,,,-0.0116,-0.0027
9.658,1.635,15.996,1.6,20,-13,100,,,,-0.0127,-0.0016
9.719,1.635,15.996,1.6,20,-14,100,,,,-0.0127,-0.0003
9.778,1.635,15.996,1.6,20,-14,100,,,,-0.0121,-0.0028
9.84,1.635,15.996,1.6,20,-13,100,,,,-0.0118,-0.0042
9.883,1.635,15.996,1.6,20,-13,100,,,,-0.0103,-0.0045
9.951,1.635,15.996,1.6,20,-13,100,,,,-0.0074,-0.0046
