t,x,v,a,phi,phi_v,phi_a
4.64,0.9068923727593037,0.46853201484046836,0.09123431064524401,11.33615465949131,5.856650185505855,1.1404288830655585
4.65,0.9115867886675705,0.4694415908266749,0.0906796397718096,11.394834858344646,5.868019885333437,1.1334954971475852
4.66,0.9162902447439295,0.47034560763590455,0.09012248287025015,11.453628059299133,5.879320095448807,1.12653103587812
4.67,0.9210026851487703,0.4712440404840799,0.08956285521529161,11.512533564359641,5.8905505060509995,1.1195356901911868
4.68,0.9257240537961724,0.4721368647402104,0.08900077214942237,11.571550672452167,5.901710809252631,1.1125096518677768
4.69,0.9304542943554431,0.47302405592706837,0.08843624908242698,11.63067867944305,5.912800699088355,1.105453113530297
4.7,0.9351933502526616,0.4739055897218589,0.08786930149097816,11.689916878158284,5.923819871523237,1.0983662686371964
4.71,0.9399411646722305,0.47478144195688793,0.087299944918251,11.749264558402896,5.934768024461099,1.0912493114781707
4.72,0.9446976805584327,0.47565158862022394,0.08672819497343442,11.808721006980422,5.9456448577528,1.0841024371679442
4.73,0.9494628406169963,0.4765160058563566,0.08615406733134268,11.868285507712468,5.956450073204458,1.0769258416417404
4.74,0.9542365873166648,0.4773746699668508,0.08557757773196839,11.927957341458322,5.967183374585635,1.069719721649598
4.75,0.9590188628907749,0.478227557410996,0.0849987419800774,11.987735786134698,5.97784446763745,1.0624842747509966
4.76,0.9638096093388393,0.47907464480645234,0.08441757594474242,12.047620116735505,5.988433060080655,1.0552196993093066
4.7700000000000005,0.9686087684281383,0.47991590892989083,0.08383409555891008,12.10760960535174,5.998948861623636,1.0479261944863705
4.78,0.9734162816953146,0.48075132671763054,0.08324831681900124,12.167703521191445,6.009391583970382,1.040603960237485
4.79,0.9782320904479774,0.48158087526627086,0.08266025578443914,12.227901130599728,6.019760940828386,1.0332531973054948
4.8,0.9830561357663107,0.4824045318333193,0.08206992857720807,12.288201697078893,6.030056647916492,1.0258741072151079
4.8100000000000005,0.9878883585046887,0.483222273837815,0.0814773513814232,12.348604481308621,6.040278422972688,1.0184668922677886
4.82,0.9927286992932982,0.4840340788609478,0.08088254044289478,12.40910874116624,6.050425985761848,1.011031755536207
4.83,0.997577098539765,0.4848399246466729,0.08028551206866463,12.469713731747074,6.060499058083412,1.003568900858287
4.84,1.0024334964307882,0.4856397891023211,0.07968628262656208,12.530418705384864,6.070497363779014,0.9960785328320121
4.8500000000000005,1.0072978329337803,0.48643365029920416,0.07908486854477093,12.591222911672265,6.080420628740052,0.9885608568096504
4.86,1.0121700477985125,0.4872214864732165,0.07848128631135487,12.652125597481415,6.090268580915207,0.9810160788919386
4.87,1.0170500805587668,0.48800327602543125,0.07787555247383282,12.713126006984595,6.100040950317891,0.9734444059229297
4.88,1.0219378705339937,0.48877899752269316,0.07726768363870151,12.77422338167493,6.109737469033665,0.9658460454837758
4.89,1.0268333568309758,0.4895486296982053,0.07665769647099696,12.835416960387207,6.1193578712275665,0.958221205887444
4.9,1.0317364783454968,0.4903121514521131,0.07604560769381707,12.89670597931872,6.128901893151414,0.950570096172676
4.91,1.0366471737640177,0.4910695418520816,0.07543143408788033,12.95808967205023,6.13836927315102,0.942892926098482
4.92,1.0415653815653563,0.4918207801338707,0.07481519249107615,13.019567269566965,6.147759751673384,0.9351899061385005
4.93,1.0464910400223755,0.49256584570190315,0.07419689979798472,13.081138000279703,6.15707307127379,0.9274612474748256
4.94,1.0514240872036738,0.4933047181298304,0.07357657295940512,13.142801090045932,6.16630897662288,0.9197071619925445
4.95,1.0563644609752847,0.49403737716109125,0.07295422898190296,13.204555762191069,6.175467214513641,0.911927862273787
4.96,1.0613120990023794,0.49476380270946846,0.0723298849273607,13.266401237529754,6.184547533868356,0.9041235615919962
4.97,1.0662669387509758,0.49548397485963847,0.07170355791249194,13.328336734387207,6.193549685745481,0.8962944739061562
4.98,1.071228917489653,0.4961978738677183,0.07107526510836404,13.390361468620672,6.202473423346479,0.8884408138545741
4.99,1.076197972291271,0.49690548016180575,0.07044502373993455,13.452474653640898,6.211318502022572,0.8805627967491958
5.0,1.081174040034696,0.497606774342517,0.06981285108559332,13.514675500433711,6.220084679281463,0.872660638569922
5.01,1.0861570574065313,0.4983017371835176,0.06917876447667948,13.576963217581651,6.228771714793971,0.8647345559584796
5.0200000000000005,1.091146960902852,0.4989903496320506,0.06854278129698743,13.63933701128566,6.237379370400633,0.8567847662123373
5.03,1.0961436868309464,0.49967259280945736,0.06790491898231443,13.70179608538684,6.2459074101182175,0.8488114872789776
5.04,1.1011471713110634,0.5003484480116969,0.06726519502000261,13.764339641388304,6.254355600146212,0.840814937750034
5.05,1.1061573502781619,0.5010178967098574,0.06662362694838109,13.826966878477036,6.262723708873218,0.8327953368547636
5.0600000000000005,1.1111741594836686,0.5016809205506645,0.0659802323563774,13.889676993545867,6.271011506883307,0.8247529044547175
5.07,1.1161975344972386,0.502337501356985,0.06533502888296794,13.952469181215491,6.2792187669623125,0.8166878610370798
5.08,1.1212274107085218,0.5029876211283238,0.06468803421673108,14.01534263385653,6.287345264104049,0.8086004277091607
5.09,1.126263723328935,0.5036312620413196,0.06403926609537813,14.078296541611696,6.295390775516496,0.8004908261922239
5.1000000000000005,1.1313064073934374,0.5042684064502314,0.0633887423051871,14.141330092417975,6.3033550806278935,0.7923592788148248
5.11,1.1363553977623115,0.5048990368874233,0.062736480680603,14.204442472028902,6.311237961092792,0.784206008507482
5.12,1.14141062912295,0.5055231360638435,0.062082499103705,14.267632864036882,6.319039200798043,0.7760312387963264
5.13,1.146472035991645,0.5061406868694974,0.06142681550373452,14.33090044989557,6.326758585868719,0.7678351937967065
5.14,1.1515395527153842,0.5067516723739182,0.06076944785660676,14.39424440894231,6.334395904673977,0.7596180982075484
5.15,1.1566131134736506,0.5073560758266296,0.060110414184350036,14.457663918420637,6.34195094783287,0.7513801773044282
5.16,1.1616926522802267,0.5079538806576052,0.059449732554717194,14.521158153502839,6.349423508220066,0.7431216569340204
5.17,1.166778102985004,0.5085450704777239,0.058787421080658264,14.584726287312554,6.35681338097155,0.7348427635081478
5.18,1.171869399275796,0.5091296290792183,0.05812349791973759,14.648367490947455,6.364120363490229,0.7265437239967198
5.19,1.1769664746801574,0.5097075404361187,0.05745798127376189,14.712080933501971,6.3713442554514845,0.7182247659220486
5.2,1.1820692625672042,0.5102787887046936,0.05679088938821408,14.775865782090056,6.37848485880867,0.709886117352676
5.21,1.1871776961494431,0.5108433582238829,0.05612224055173698,14.839721201868043,6.385541977798538,0.7015280068967122
5.22,1.1922917084846003,0.5114012335157283,0.055452053095689235,14.903646356057509,6.392515418946604,0.6931506636960627
5.23,1.1974112324774584,0.5119523992857967,0.054780345393590224,14.967640405968234,6.399404991072459,0.6847543174199
5.24,1.2025362008816942,0.5124968404236001,0.05410713586065374,15.031702511021184,6.406210505295002,0.6763391982581801
5.25,1.2076665463017244,0.5130345420030098,0.05343244295325511,15.095831828771558,6.412931775037623,0.6679055369156917
5.26,1.2128022011945512,0.5135654892826652,0.05275628516844266,15.160027514931892,6.419568616033316,0.6594535646055277
5.2700000000000005,1.2179430978716148,0.5140896677063787,0.052078681043421504,15.224288723395189,6.4261208463297335,0.6509835130427799
5.28,1.2230891685006502,0.5146070629035336,0.051399649155053906,15.288614606258133,6.4325882862941715,0.6424956144381433
5.29,1.228240345107545,0.5151176606894797,0.0507192081193375,15.353004313844318,6.438970758618496,0.6339901014916993
5.3,1.2333965595782044,0.5156214470659204,0.05003737659091123,15.417456994727557,6.445268088324005,0.6254672073863876
5.3100000000000005,1.2385577436604174,0.516118408221298,0.04935417326253355,15.48197179575522,6.451480102766224,0.6169271657816555
5.32,1.243723828965729,0.5166085305311711,0.048669616864555065,15.546547862071616,6.4576066316396386,0.6083702108069744
5.33,1.248894746971315,0.517091800558589,0.047983726164452234,15.61118433714144,6.463647506982364,0.5997965770556668
5.34,1.2540704290218596,0.5175682050544601,0.047296519966261164,15.675880362773249,6.469602563180752,0.5912064995782451
5.3500000000000005,1.2592508063314387,0.5180377309579143,0.04660801711007245,15.740635079142988,6.4754716369739285,0.5826002138759279
5.36,1.2644358099854054,0.5185003653966616,0.0459182364715538,15.805447624817571,6.48125456745827,0.5739779558944225
5.37,1.2696253709422787,0.5189560956873454,0.04522719696140043,15.87031713677849,6.486951196091817,0.5653399620174415
5.38,1.2748194200356375,0.5194049093358896,0.044534917524780004,15.935242750445475,6.492561366698619,0.556686469059775
5.39,1.280017887976016,0.519846794037841,0.04384141714090517,16.000223599700206,6.498084925473012,0.5480177142613396
5.4,1.285220705352803,0.5202817376787077,0.04314671482243404,16.065258816910042,6.503521720983846,0.5393339352804283
5.41,1.290427802636146,0.5207097283342896,0.04245082961497615,16.13034753295183,6.508871604178621,0.5306353701871824
5.42,1.295639110178856,0.5211307542710072,0.0417537805965873,16.195488877235704,6.51413442838759,0.5219222574572857
5.43,1.3008545582183184,0.5215448039462214,0.04105558687720334,16.260681977728982,6.519310049327767,0.5131948359650806
5.44,1.3060740768784038,0.5219518660085513,0.0403562675981739,16.32592596098005,6.524398325106891,0.5044533449771738
5.45,1.3112975961713857,0.5223519292981849,0.03965584193167393,16.391219952142325,6.52939911622731,0.49569802414590747
5.46,1.3165250459998574,0.5227449828471847,0.03895432908024299,16.456563074998222,6.5343122855898095,0.486929113503054
5.47,1.3217563561586554,0.5231310158797897,0.03825174827620792,16.521954451983195,6.539137698497371,0.4781468534525768
5.48,1.3269914563367824,0.5235100178127089,0.03754811878115549,16.587393204209786,6.543875222658861,0.46935148476445754
5.49,1.3322302761193365,0.5238819782554128,0.03684345988546611,16.65287845149171,6.54852472819266,0.46054324856834583
5.5,1.3374727449894406,0.5242468870104182,0.036137790907714296,16.718409312368014,6.553086087630228,0.4517223863464537
5.51,1.3427187923301762,0.5246047340735671,0.035431131194169074,16.78398490412721,6.5575591759195895,0.4428891399271162
5.5200000000000005,1.3479683474265192,0.5249555096343016,0.03472350011826664,16.849604342831498,6.56194387042877,0.4340437514783524
5.53,1.3532213394672785,0.5252992040759324,0.03401491708006632,16.915266743340986,6.5662400509491565,0.42518646350084843
5.54,1.3584776975470376,0.5256358079759029,0.033305401505728804,16.980971219337977,6.570447599698787,0.4163175188216073
5.55,1.363737350668098,0.525965312106047,0.03259497284698876,17.046716883351234,6.574566401325589,0.4074371605873761
5.5600000000000005,1.3690002277424265,0.5262877074328427,0.03188365058060527,17.112502846780338,6.578596342910535,0.3985456322575409
5.57,1.3742662575936029,0.5266029851176591,0.031171454207828964,17.178328219920044,6.5825373139707395,0.3896431775978648
5.58,1.3795353689587728,0.5269111365169993,0.030458403253891264,17.24419211198467,6.586389206462492,0.3807300406736047
5.59,1.3848074904906003,0.527212153182737,0.02974451726744376,17.31009363113251,6.590151914784212,0.37180646584302757
5.6000000000000005,1.3900825507592236,0.5275060268623482,0.029029815820030835,17.376031884490306,6.593825335779353,0.36287269775039377
5.61,1.3953604782542148,0.5277927494991376,0.028314318505545666,17.442005978177697,6.5974093687392195,0.35392898131934025
5.62,1.4006412013865395,0.5280723132324591,0.027598044939719513,17.508015017331754,6.600903915405739,0.34497556174653
5.63,1.4059246484905188,0.528344710397932,0.02688101475956106,17.574058106131496,6.60430887997415,0.33601268449445776
5.64,1.4112107478257954,0.5286099335276503,0.02616324762279576,17.64013434782245,6.6076241690956286,0.32704059528496643
5.65,1.4164994275792993,0.5288679753503879,0.02544476320737732,17.706242844741247,6.610849691879849,0.31805954009223036
5.66,1.4217906158672173,0.5291188287917978,0.0247255812109215,17.772382698340223,6.613985359897473,0.30906976513653817
5.67,1.4270842407369633,0.5293624869746063,0.024005721350173204,17.83855300921205,6.61703108718258,0.30007151687718725
5.68,1.4323802301691515,0.5295989432188013,0.023285203360445816,17.9047528771144,6.619986790235017,0.29106504200555605
5.69,1.4376785120795696,0.5298281910418152,0.022564046995104947,17.970981400994628,6.622852388022691,0.28205058743879796
5.7,1.4429790143211567,0.5300502241587034,0.021842272025018872,18.037237679014464,6.625627801983793,0.2730284003126915
5.71,1.44828166468598,0.5302650364823156,0.02111989823800342,18.103520808574753,6.628312956028945,0.26399872797506774
5.72,1.4535863909072146,0.5304726221234635,0.020396945438322378,18.16982988634019,6.630907776543294,0.25496181797901585
5.73,1.4588931206611253,0.530672975391082,0.01967343344607686,18.236164008264073,6.633412192388525,0.2459179180759108
5.74,1.4642017815690491,0.530866090792385,0.018949382096705714,18.30252226961312,6.635826134904812,0.23686727620884085
5.75,1.4695123011993791,0.5310519630330162,0.01822481124045816,18.36890376499225,6.638149537912702,0.22781014050572423
5.76,1.4748246070695512,0.5312305870171942,0.01749974074179983,18.435307588369398,6.640382337714927,0.21874675927247011
5.7700000000000005,1.4801386266480299,0.5314019578478522,0.016774190478907602,18.50173283310038,6.642524473098152,0.2096773809864061
5.78,1.4854542873562977,0.5315660708267723,0.016048180343120055,18.56817859195373,6.644575885334655,0.20060225428903955
5.79,1.4907715165708448,0.5317229214547146,0.015321730238360143,18.634643957135566,6.646536518183932,0.19152162797948513
5.8,1.4960902416251602,0.5318725054315395,0.014594860080624494,18.70112802031451,6.648406317894245,0.1824357510078034
5.8100000000000005,1.5014103898117237,0.532014818656327,0.013867589797422752,18.767629872646552,6.6501852332040885,0.1733448724677622
5.82,1.5067318883839986,0.532149857227488,0.013139939327244665,18.83414860479999,6.6518732153436,0.16424924159053056
5.83,1.5120546645584272,0.5322776174428719,0.012411928618993873,18.900683306980344,6.653470218035899,0.15514910773739565
5.84,1.517378645516426,0.5323980957998679,0.011683577631443898,18.96723306895533,6.654976197498348,0.14604472039305705
5.8500000000000005,1.522703758406381,0.5325112889955008,0.01095490633271079,19.033796980079767,6.65639111244376,0.13693632915896536
5.86,1.528029930345646,0.5326171939265221,0.010225934699698014,19.10037412932058,6.657714924081527,0.12782418374621685
5.87,1.533357088422541,0.5327158076894948,0.009496682717519134,19.16696360528177,6.658947596118685,0.11870853396889203
5.88,1.5386851596983497,0.5328071275808725,0.008767170378970457,19.233564496229377,6.660089094760905,0.10958962973717234
5.89,1.5440140712093202,0.5328911510970742,0.008037417684025883,19.300175890116513,6.661139388713428,0.10046772105036794
5.9,1.5493437499686658,0.532967875934553,0.007307444639220728,19.366796874608333,6.662098449181912,0.09134305799025633
5.91,1.5546741229685646,0.5330372999898586,0.006577271257129924,19.433426537107067,6.662966249873233,0.08221589071411017
5.92,1.5600051171821616,0.5330994213596956,0.005846917555818454,19.500063964777027,6.663742766996195,0.07308646944772512
5.93,1.5653366595655716,0.533154238340975,0.005116403558308447,19.56670824456965,6.664427979262188,0.06395504447889166
5.94,1.5706686770598801,0.5332017494308617,0.004385749292012964,19.63335846324851,6.6650218678857724,0.054821866150156495
5.95,1.5760010965931484,0.5332419533268152,0.003654974788186438,19.70001370741436,6.665524416585191,0.045687184852294394
5.96,1.5813338450824146,0.5332748489266255,0.002924100081380665,19.766673063530188,6.665935611582818,0.03655125101724721
5.97,1.586666849435699,0.5333004353284428,0.0021931452088896908,19.833335617946243,6.666255441605536,0.027414315111107257
5.98,1.592000036554007,0.5333187118308033,0.0014621302102113543,19.900000456925092,6.6664838978850405,0.01827662762767801
5.99,1.5973333333333335,0.5333296779326471,0.0010966101843812304,19.966666666666676,6.666620974158089,0.013707627304881953
