time (s),reference_position (m),actual_position (m)
57.391304347826086,0.2,0.2000771772419679
57.491638795986624,0.2,0.2000771772419679
57.591973244147155,0.2,0.2000771772419679
57.69230769230769,0.2,0.2000771772419679
57.79264214046823,0.2,0.2000771772419679
57.89297658862876,0.2,0.2000771772419679
57.993311036789294,0.2,0.20338249297134567
58.09364548494983,0.2,0.2011049639763404
58.19397993311037,0.2,0.2000771772419679
58.29431438127091,0.2,0.2000771772419679
58.39464882943144,0.2,0.2000771772419679
58.49498327759197,0.2,0.2000771772419679
58.59531772575251,0.2,0.2000771772419679
58.69565217391305,0.2,0.2000771772419679
58.79598662207358,0.2,0.2000771772419679
58.896321070234116,0.2,0.2000771772419679
58.99665551839465,0.2,0.2000771772419679
59.096989966555185,0.2,0.2000771772419679
59.19732441471572,0.2,0.2000771772419679
59.297658862876254,0.2,0.2000771772419679
59.397993311036785,0.2,0.2000771772419679
59.49832775919732,0.2,0.2000771772419679
59.59866220735786,0.2,0.2020741619904137
59.6989966555184,0.2,0.2000771772419679
59.79933110367893,0.2,0.2000771772419679
59.89966555183946,0.2,0.1973652496424465
60.0,0.2,0.20007328475548528
60.0,0.1999999999998181,0.20007328475548528
60.15075376884422,0.20000050375756473,0.20006411171249383
60.301507537688444,0.20000399963646487,0.20005300574247054
60.45226130653266,0.20001339650934824,0.20004142388490614
60.60301507537689,0.20003151327273372,0.20003134075970716
60.753768844221106,0.2000610797695117,0.20002524379581274
60.904522613065325,0.20010473770889803,0.2000261015680226
61.05527638190955,0.20016504159366377,0.2000373084281934
61.20603015075377,0.20024445964099868,0.20006260948880336
61.35678391959799,0.20034537470337455,0.20010601065095437
61.50753768844221,0.20047008519486553,0.20017167875003336
61.65829145728643,0.2006208060120116,0.20026383701745978
61.80904522613065,0.2007996694560461,0.20038666093991078
61.959798994974875,0.20100872615921617,0.2005441792571497
62.11055276381909,0.20124994600200807,0.2007401843041618
62.26130653266332,0.20152521904174137,0.20097815521432477
62.41206030150754,0.20183635643161324,0.201261196691795
62.562814070351756,0.20218509134383567,0.20159199518421375
62.71356783919598,0.202573079895501,0.20197279338129037
62.8643216080402,0.2030019020680811,0.2024053830738377
63.015075376884425,0.20347306263056453,0.20289111557361214
63.165829145728644,0.20398799206486729,0.20343092814848496
63.31658291457286,0.20454804748624156,0.20402538429836956
