timestamp,x,angle,x_target,phi_target,pwm_x,pwm_phi,Unnamed: 7,Unnamed: 8,Unnamed: 9,theta1,theta2
12.854999999999999,1.5999999999999535,0.36875007753402345,1.6,20,-8,72,,,,0.005955943396226414,0.00267866037735849
12.917,1.5999999999999535,0.3706628882386424,1.6,20,-8,71,,,,0.006075943396226414,0.00285866037735849
12.975999999999999,1.5999999999999535,0.37237372471686786,1.6,20,-8,47,,,,0.004995943396226415,0.002930660377358491
13.035,1.5999999999999535,0.3738701885945793,1.6,20,-9,46,,,,0.002475943396226415,0.0030026603773584903
13.094999999999999,1.5999999999999535,0.3751398814976564,1.6,20,-10,46,,,,0.000555943396226415,0.0030386603773584903
13.163,1.5999999999999535,0.3761704050519786,1.6,20,-11,45,,,,-0.0021440566037735846,0.00282266037735849
13.225,1.5999999999999535,0.3774861931810723,1.6,20,-12,25,,,,-0.004484056603773584,0.002930660377358491
13.29,1.5999999999999535,0.37858683197065585,1.6,20,-13,24,,,,-0.005924056603773585,0.0032186603773584903
13.347,1.5999999999999535,0.379463869322457,1.6,20,-14,23,,,,-0.0056240566037735855,0.0022466603773584905
13.411,1.5999999999999535,0.38010885313820364,1.6,20,-13,23,,,,-0.005444056603773585,0.0014186603773584906
13.475999999999999,1.5999999999999535,0.3805133313196236,1.6,20,-13,22,,,,-0.0049640566037735855,-0.00023733962264150925
13.536999999999999,1.5999999999999535,0.38107394839607994,1.6,20,-13,21,,,,-0.004304056603773585,-0.0012093396226415096
13.596,1.5999999999999535,0.38159719917309737,1.6,20,-13,12,,,,-0.0027440566037735844,-0.0008853396226415091
13.663,1.5999999999999535,0.3819022231044393,1.6,20,-12,12,,,,-0.0014240566037735849,-0.0011373396226415087
13.719999999999999,1.5999999999999535,0.38198463216696094,1.6,20,-12,11,,,,0.0012759433962264148,-0.0008493396226415093
13.783999999999999,1.5999999999999535,0.38184003833751756,1.6,20,-11,10,,,,0.003315943396226415,-0.00041733962264150945
13.844999999999999,1.5999999999999535,0.381811204018987,1.6,20,-10,10,,,,0.004515943396226415,0.0003026603773584912
13.91,1.5999999999999535,0.38177711622073346,1.6,20,-9,12,,,,0.006375943396226415,0.0004826603773584907
13.969,1.5999999999999535,0.38153494151787165,1.6,20,-8,12,,,,0.006735943396226415,0.0008426603773584903
14.027999999999999,1.5999999999999535,0.38108413140750863,1.6,20,-8,11,,,,0.006975943396226414,0.0012746603773584908
14.093,1.5999999999999535,0.38042413738675124,1.6,20,-8,11,,,,0.006675943396226415,0.0015266603773584906
14.155999999999999,1.5999999999999535,0.379898927460474,1.6,20,-8,10,,,,0.005775943396226414,0.00239066037735849
14.218,1.5999999999999535,0.37931078805495777,1.6,20,-9,20,,,,0.004815943396226415,0.00289466037735849
14.279,1.5999999999999535,0.37856061942232977,1.6,20,-9,19,,,,0.003495943396226415,0.0029666603773584907
14.34,1.5999999999999535,0.37765099105936456,1.6,20,-10,19,,,,0.002355943396226415,0.00278666037735849
14.405999999999999,1.5999999999999535,0.37658447246283633,1.6,20,-10,18,,,,0.0008559433962264151,0.00289466037735849
14.466,1.5999999999999535,0.3753636331295195,1.6,20,-11,17,,,,-0.00040405660377358497,0.0031826603773584907
14.530999999999999,1.5999999999999535,0.3743780165009866,1.6,20,-11,35,,,,-0.0011840566037735847,0.00267866037735849
14.588,1.5999999999999535,0.37328677073141664,1.6,20,-12,34,,,,-0.0028040566037735846,0.0003026603773584912
14.652999999999999,1.5999999999999535,0.37209527777537155,1.6,20,-12,33,,,,-0.004544056603773585,-0.0011013396226415089
14.713999999999999,1.5999999999999535,0.370808919587413,1.6,20,-13,32,,,,-0.005564056603773585,-0.0014973396226415092
14.777999999999999,1.5999999999999535,0.36969646994761335,1.6,20,-14,31,,,,-0.006164056603773585,-0.0019653396226415086
14.851999999999999,1.5999999999999535,0.3685486952490072,1.6,20,-14,42,,,,-0.006584056603773585,-0.0022533396226415096
14.905999999999999,1.5999999999999535,0.36737281805989175,1.6,20,-14,42,,,,-0.0033440566037735847,-0.0019653396226415086
14.965,1.5999999999999535,0.3661760609485638,1.6,20,-13,41,,,,-0.0010040566037735849,-0.0020373396226415095
15.035,1.5999999999999535,0.3649656464833206,1.6,20,-12,41,,,,0.0007959433962264151,-0.002073339622641509
15.099,1.5999999999999535,0.3637487972324591,1.6,20,-11,40,,,,0.001815943396226415,-0.0023253396226415087
15.165,1.5999999999999535,0.3626307175233661,1.6,20,-11,40,,,,0.004395943396226415,-0.001065339622641509
15.225,1.5999999999999535,0.3615387929354506,1.6,20,-10,53,,,,0.005955943396226414,-0.0005613396226415097
15.289,1.5999999999999535,0.3604809307453192,1.6,20,-9,53,,,,0.006495943396226415,-2.1339622641509332e-05
15.347999999999999,1.5999999999999535,0.3594650382295782,1.6,20,-9,53,,,,0.006015943396226415,0.0014546603773584906
15.415,1.5999999999999535,0.3584990226648344,1.6,20,-9,53,,,,0.005355943396226415,0.002102660377358491
15.479,1.5999999999999535,0.3575502289865656,1.6,20,-9,52,,,,0.004575943396226415,0.002498660377358491
15.546,1.5999999999999535,0.35665961526785345,1.6,20,-10,67,,,,0.003375943396226415,0.0022466603773584905
15.594999999999999,1.5999999999999535,0.3558348053307892,1.6,20,-10,67,,,,0.001875943396226415,0.0014186603773584906
15.664,1.5999999999999535,0.35508342299746426,1.6,20,-11,67,,,,0.000555943396226415,0.000950660377358491
15.729,1.5999999999999535,0.35441309208996985,1.6,20,-11,66,,,,-0.000584056603773585,0.0013466603773584906
15.795,1.5999999999999535,0.3536955262484339,1.6,20,-12,66,,,,-0.002444056603773585,-5.733962264150911e-05
15.849,1.5999999999999535,0.35304909092469566,1.6,20,-12,73,,,,-0.0039440566037735846,-0.0008853396226415091
