t,x,v,a,phi,phi_v,phi_a
2.39,0.1629024,0.18645422716049384,0.12782024691357918,2.0362799999999996,2.330677839506173,1.5977530864197398
2.4,0.16477973333333334,0.1877333333333333,0.12799950617284062,2.0597466666666664,2.3466666666666667,1.5999938271605174
2.41,0.16666987550617285,0.18901421728395065,0.1281758024691354,2.08337344382716,2.3626777160493835,1.602197530864169
2.42,0.16857284400000003,0.19029684938271602,0.1283491358024691,2.1071605499999997,2.37871061728395,1.6043641975308498
2.43,0.17048865600000004,0.19158120000000003,0.1285195061728417,2.1311081999999995,2.3947650000000005,1.6064938271605378
2.44,0.17241732839506177,0.19286723950617285,0.12868691358024487,2.1552166049382713,2.410840493827161,1.6085864197530553
2.45,0.17435887777777784,0.19415493827160493,0.1288513580246911,2.1794859722222215,2.4269367283950616,1.6106419753086243
2.46,0.17631332044444448,0.19544426666666667,0.12901283950617348,2.2039165055555547,2.4430533333333333,1.6126604938271782
2.47,0.17828067239506176,0.1967351950617284,0.1291713580246892,2.228508404938271,2.459189938271605,1.6146419753086283
2.48,0.18026094933333336,0.19802769382716046,0.12932691358024662,2.2532618666666657,2.475346172839506,1.6165864197530855
2.49,0.18225416666666672,0.19932173333333333,0.12947950617284154,2.2781770833333326,2.491521666666667,1.6184938271605276
2.5,0.18426033950617288,0.2006172839506173,0.12962913580246843,2.3032542438271597,2.5077160493827164,1.6203641975308658
2.5100000000000002,0.18627948266666672,0.2019143160493827,0.12977580246913284,2.3284935333333325,2.523928950617284,1.6221975308641667
2.52,0.1883116106666667,0.20321279999999994,0.1299195061728431,2.3538951333333324,2.5401599999999998,1.6239938271605192
2.5300000000000002,0.1903567377283951,0.20451270617283956,0.1300602469135853,2.3794592216049373,2.5564088271604946,1.62575308641979
2.54,0.19241487777777783,0.20581400493827165,0.1301980246913581,2.4051859722222213,2.5726750617283956,1.627475308641979
2.5500000000000003,0.1944860444444445,0.20711666666666673,0.13033283950617397,2.4310755555555548,2.588958333333334,1.6291604938271975
2.56,0.19657025106172846,0.20842066172839513,0.13046469135801764,2.457128138271604,2.6052582716049395,1.6308086419752232
2.57,0.19866751066666674,0.20972596049382708,0.13059358024690992,2.4833438833333323,2.6215745061728386,1.632419753086367
2.58,0.20077783600000007,0.21103253333333333,0.1307195061728439,2.509722949999999,2.637906666666667,1.6339938271605625
2.59,0.20290123950617292,0.21234035061728396,0.13084246913580289,2.53626549382716,2.65425438271605,1.635530864197543
2.6,0.20503773333333342,0.21364938271604939,0.13096246913580217,2.562971666666666,2.6706172839506177,1.6370308641975306
2.61,0.20718732933333342,0.2149596,0.13107950617283898,2.5898416166666665,2.6869950000000005,1.638493827160481
2.62,0.2093500390617285,0.21627097283950616,0.1311935802469133,2.6168754882716048,2.7033871604938273,1.6399197530864162
2.63,0.21152587377777787,0.21758347160493827,0.13130469135802514,2.644073422222222,2.719793395061729,1.6413086419753142
2.64,0.21371484444444455,0.21889706666666667,0.1314128395061731,2.6714355555555556,2.7362133333333336,1.6426604938271527
2.65,0.21591696172839517,0.22021172839506173,0.13151802469135998,2.698962021604938,2.752646604938272,1.6439753086419984
2.66,0.21813223600000012,0.22152742716049387,0.13162024691357882,2.72665295,2.7690928395061736,1.64525308641974
2.67,0.22036067733333345,0.2228441333333333,0.13171950617283518,2.754508466666667,2.7855516666666666,1.6464938271604446
2.68,0.22260229550617294,0.22416181728395057,0.131815802469136,2.7825286938271607,2.8020227160493825,1.6476975308641784
2.69,0.2248571000000001,0.22548044938271602,0.13190913580247154,2.8107137500000006,2.81850561728395,1.648864197530897
2.7,0.22712510000000008,0.2268,0.13199950617284184,2.83906375,2.8350000000000004,1.649993827160534
2.71,0.22940630439506182,0.22812043950617286,0.13208691358024688,2.867578804938272,2.851505493827161,1.6510864197530895
2.72,0.23170072177777787,0.22944173827160494,0.13217135802469082,2.8962590222222224,2.868021728395062,1.652141975308652
2.73,0.23400836044444454,0.23076386666666668,0.13225283950617367,2.925104505555556,2.884548333333334,1.653160493827155
2.74,0.23632922839506182,0.2320867950617284,0.13233135802468987,2.9541153549382715,2.9010849382716053,1.6541419753085984
2.75,0.23866333333333345,0.23341049382716048,0.13240691358024637,2.9832916666666667,2.917631172839506,1.6550864197530712
2.7600000000000002,0.24101068266666675,0.23473493333333334,0.13247950617284038,3.012633533333333,2.9341866666666667,1.6559938271605068
2.77,0.24337128350617293,0.23606008395061728,0.13254913580247052,3.04214104382716,2.950751049382716,1.6568641975308829
2.7800000000000002,0.24574514266666675,0.23738591604938275,0.13261580246913818,3.071814283333333,2.9673239506172844,1.6576975308642439
2.79,0.24813226666666677,0.23871240000000005,0.13267950617284058,3.101653333333333,2.983905000000001,1.6584938271605232
2.8000000000000003,0.25053266172839517,0.24003950617283956,0.13274024691357772,3.131658271604938,3.000493827160495,1.6592530864197208
2.81,0.25294633377777787,0.2413672049382716,0.13279802469135377,3.161829172222222,3.0170900617283953,1.6599753086419256
2.82,0.2553732884444445,0.24269546666666664,0.13285283950617427,3.1921661055555552,3.0336933333333334,1.6606604938271818
2.83,0.2578135310617285,0.2440242617283951,0.13290469135802396,3.2226691382716046,3.050303271604939,1.6613086419752898
2.84,0.26026706666666677,0.24535356049382712,0.13295358024691395,3.253338333333333,3.066919506172839,1.661919753086405
2.85,0.2627339000000001,0.24668333333333337,0.13299950617284284,3.28417375,3.083541666666667,1.6624938271605272
2.86,0.26521403550617295,0.24801355061728397,0.13304246913579953,3.3151754438271603,3.1001693827160497,1.6630308641975011
2.87,0.26770747733333344,0.24934418271604936,0.13308246913580346,3.3463434666666667,3.116802283950617,1.6635308641975488
2.88,0.27021422933333344,0.25067520000000004,0.13311950617284352,3.3776778666666667,3.1334400000000007,1.663993827160537
2.89,0.2727342950617285,0.2520065728395062,0.13315358024691137,3.409178688271605,3.150082160493828,1.664419753086377
2.9,0.2752676777777779,0.25333827160493827,0.1331846913580237,3.440845972222222,3.166728395061728,1.6648086419753128
2.91,0.27781438044444456,0.2546702666666667,0.13321283950617213,3.4726797555555557,3.183378333333334,1.6651604938271447
2.92,0.28037440572839517,0.2560025283950617,0.13323802469135948,3.504680071604938,3.200031604938271,1.6654753086419616
2.93,0.2829477560000001,0.2573350271604939,0.13326024691358018,3.5368469499999997,3.2166878395061733,1.6657530864197634
2.94,0.28553443333333345,0.2586677333333333,0.1332795061728398,3.5691804166666663,3.2333466666666664,1.6659938271605057
2.95,0.28813443950617296,0.2600006172839507,0.1332958024691383,3.60168049382716,3.2500077160493834,1.666197530864233
2.96,0.2907477760000001,0.2613336493827161,0.1333091358024674,3.6343471999999997,3.266670617283951,1.6663641975308563
2.97,0.2933744440000001,0.26266680000000003,0.1333195061728354,3.66718055,3.2833350000000006,1.6664938271604424
2.98,0.29601444439506186,0.2640000395061728,0.13332691358024507,3.7001805549382714,3.30000049382716,1.66658641975308
2.99,0.2986677777777779,0.26533333827160493,0.13333135802469365,3.7333472222222217,3.316666728395062,1.6666419753086803
3.0,0.30133444444444457,0.26666666666666666,0.13333283950617558,3.766680555555555,3.3333333333333335,1.6666604938271767
3.0100000000000002,0.30401444439506187,0.26799999506172845,0.13333135802469087,3.800180554938271,3.3499999382716057,1.666641975308636
3.02,0.3067077773333335,0.2693332938271605,0.1333269135802423,3.8338472166666664,3.366666172839506,1.6665864197530356
3.0300000000000002,0.3094144426666668,0.2706665333333333,0.13331950617284372,3.867680533333333,3.3833316666666664,1.6664938271605534
3.04,0.312134439506173,0.27199968395061735,0.13330913580247294,3.90168049382716,3.3999960493827173,1.666364197530923
3.0500000000000003,0.31486776666666677,0.27333271604938275,0.13329580246912998,3.9358470833333326,3.416658950617285,1.666197530864122
3.06,0.3176144226666668,0.27466559999999995,0.1332795061728398,3.9701802833333324,3.4333199999999997,1.6659938271604835
3.0700000000000003,0.32037440572839515,0.27599830617283955,0.13326024691358296,4.0046800716049376,3.4499788271604945,1.6657530864197856
3.08,0.3231477137777779,0.2773308049382716,0.13323802469135393,4.039346422222222,3.4666350617283954,1.6654753086419172
3.09,0.3259343444444446,0.2786630666666666,0.1332128395061749,4.074179305555555,3.483288333333333,1.665160493827167
3.1,0.32873429506172847,0.2799950617283951,0.1331846913580237,4.109178688271604,3.4999382716049388,1.6648086419753128
3.11,0.33154756266666674,0.2813267604938271,0.13315358024691415,4.144344533333332,3.516584506172839,1.6644197530864435
3.12,0.3343741440000001,0.2826581333333334,0.13311950617284074,4.179676799999999,3.5332266666666676,1.6639938271604926
3.13,0.3372140355061729,0.2839891506172839,0.13308246913580069,4.21517544382716,3.549864382716049,1.6635308641975044
3.14,0.3400672333333334,0.2853197827160494,0.1330424691358023,4.250840416666667,3.5664972839506177,1.6630308641975455
3.15,0.34293373333333343,0.28664999999999996,0.13299950617284007,4.286671666666666,3.583125,1.662493827160505
3.16,0.34581353106172846,0.2879797728395062,0.13295358024691395,4.322669138271605,3.599747160493828,1.661919753086405
3.17,0.3487066217777779,0.28930907160493824,0.13290469135802674,4.358832772222222,3.616363395061728,1.6613086419753342
3.18,0.35161300044444455,0.29063786666666674,0.13285283950617566,4.395162505555556,3.6329733333333345,1.6606604938271818
3.19,0.35453266172839515,0.29196612839506175,0.13279802469135515,4.431658271604938,3.6495766049382716,1.6599753086419256
3.2,0.3574656000000001,0.29329382716049385,0.1327402469135791,4.468319999999999,3.666172839506173,1.6592530864197652
3.21,0.36041180933333344,0.29462093333333333,0.1326795061728392,4.505147616666666,3.682761666666667,1.658493827160501
3.22,0.3633712835061729,0.29594741728395063,0.1326158024691354,4.5421410438271606,3.699342716049383,1.6576975308641995
3.23,0.3663440160000001,0.29727324938271604,0.13254913580246497,4.5793002,3.715915617283951,1.6568641975308385
3.24,0.36933000000000016,0.29859839999999993,0.132479506172839,4.616625,3.73248,1.6559938271604846
3.25,0.3723292283950619,0.2999228395061728,0.13240691358024914,4.654115354938271,3.7490354938271606,1.6550864197530935
3.2600000000000002,0.37534169377777793,0.3012465382716049,0.13233135802468987,4.6917711722222215,3.7655817283950617,1.6541419753086206
3.27,0.3783673884444446,0.3025694666666666,0.13225283950617783,4.729592355555555,3.782118333333333,1.6531604938272437
3.2800000000000002,0.3814063043950619,0.30389159506172847,0.1321713580246936,4.767578804938271,3.7986449382716065,1.652141975308652
3.29,0.3844584333333335,0.3052128938271605,0.1320869135802455,4.805730416666666,3.815161172839506,1.651086419753045
3.3000000000000003,0.3875237666666669,0.3065333333333334,0.1319995061728363,4.844047083333333,3.8316666666666674,1.6499938271604675
3.31,0.39060229550617304,0.3078528839506172,0.131909135802466,4.88252869382716,3.8481610493827154,1.6488641975308083
3.3200000000000003,0.3936940106666668,0.3091715160493827,0.13181580246914293,4.921175133333333,3.8646439506172836,1.6476975308642894
3.33,0.39679890266666684,0.3104892000000001,0.13171950617284212,4.959986283333333,3.881115000000001,1.6464938271605334
3.34,0.39991696172839525,0.31180590617283954,0.13162024691357466,4.998962021604938,3.8975738271604943,1.6452530864196735
3.35,0.403048177777778,0.31312160493827157,0.13151802469135443,5.038102222222222,3.9140200617283947,1.643975308641954
3.36,0.4061925404444447,0.31443626666666663,0.1314128395061731,5.077406755555556,3.9304533333333334,1.642660493827175
3.37,0.4093500390617286,0.31574986172839503,0.13130469135802791,5.116875488271605,3.946873271604938,1.6413086419753586
3.38,0.41252066266666687,0.3170623604938272,0.13119358024691885,5.156508283333332,3.9632795061728405,1.639919753086505
3.39,0.4157044000000002,0.3183737333333334,0.13107950617283481,5.196305,3.9796716666666683,1.6384938271604144
3.4,0.41890123950617303,0.3196839506172839,0.13096246913580079,5.23626549382716,3.996049382716049,1.6370308641974862
3.41,0.42211116933333354,0.3209929827160494,0.13084246913580566,5.276389616666667,4.012412283950618,1.6355308641975652
3.42,0.4253341773333335,0.3223008,0.13071950617283556,5.316677216666667,4.02876,1.6339938271604737
3.43,0.4285702510617286,0.32360737283950614,0.13059358024690992,5.357128138271605,4.0450921604938275,1.632419753086367
3.44,0.4318193777777779,0.3249126716049382,0.13046469135802596,5.397742222222222,4.0614083950617275,1.630808641975312
3.45,0.4350815444444446,0.32621666666666665,0.13033283950617536,5.438519305555555,4.077708333333334,1.6291604938271753
3.46,0.43835673772839523,0.3275193283950617,0.1301980246913581,5.479459221604939,4.093991604938271,1.6274753086419569
3.47,0.44164494400000015,0.3288206271604938,0.13006024691357976,5.5205618,4.110257839506173,1.62575308641979
3.48,0.44494614933333354,0.3301205333333333,0.12991950617284032,5.561826866666666,4.126506666666667,1.623993827160497
3.49,0.448260339506173,0.3314190172839506,0.12977580246913978,5.603254243827161,4.142737716049383,1.6221975308642111
3.5,0.4515875000000002,0.3327160493827161,0.12962913580247815,5.64484375,4.158950617283951,1.6203641975309768
3.5100000000000002,0.45492761600000026,0.3340116000000002,0.12947950617283321,5.6865952,4.175145000000002,1.6184938271604388
3.52,0.458280672395062,0.33530563950617276,0.1293269135802383,5.728508404938272,4.19132049382716,1.6165864197529967
3.5300000000000002,0.461646653777778,0.33659813827160495,0.1291713580246906,5.770583172222222,4.207476728395062,1.6146419753086505
3.54,0.4650255444444447,0.33788906666666657,0.12901283950617626,5.812819305555555,4.223613333333333,1.6126604938271782
3.5500000000000003,0.468417328395062,0.3391783950617285,0.1288513580246925,5.855216604938271,4.239729938271606,1.6106419753086243
3.56,0.47182198933333364,0.3404660938271604,0.12868691358024764,5.8977748666666665,4.255826172839505,1.6085864197531219
3.5700000000000003,0.475239510666667,0.34175213333333343,0.12851950617284447,5.940493883333333,4.271901666666668,1.6064938271605822
3.58,0.4786698755061732,0.3430364839506173,0.12834913580246632,5.98337344382716,4.287956049382717,1.6043641975308276
3.59,0.48211306666666703,0.34431911604938276,0.12817580246913818,6.026413333333332,4.303988950617285,1.6021975308642133
3.6,0.485569066666667,0.3456000000000001,0.12799950617284062,6.069613333333333,4.320000000000001,1.599993827160473
3.61,0.4890378577283954,0.34687910617283957,0.12782024691358196,6.112973221604938,4.335988827160494,1.5977530864197842
3.62,0.49251942177777813,0.3481564049382717,0.1276380246913511,6.156492772222222,4.351955061728397,1.5954753086419249
3.63,0.49601374044444485,0.3494318666666666,0.12745283950616748,6.200171755555555,4.367898333333333,1.593160493827117
3.64,0.4995207950617288,0.35070546172839506,0.12726469135802831,6.244009938271604,4.383818271604939,1.5908086419753609
3.65,0.5030405666666671,0.35197716049382716,0.12707358024690862,6.288007083333333,4.39971450617284,1.5884197530863453
3.66,0.5065730360000004,0.35324693333333324,0.12687950617284172,6.332162949999998,4.415586666666666,1.5859938271605145
3.67,0.5101181835061732,0.354514750617284,0.1266824691358026,6.3764772938271586,4.43143438271605,1.5835308641975132
3.68,0.5136759893333337,0.3557805827160493,0.12648246913579686,6.420949866666665,4.447257283950616,1.5810308641974746
3.69,0.5172464333333336,0.35704439999999993,0.12627950617284667,6.465580416666666,4.463055,1.5784938271605764
3.7,0.5208294950617287,0.3583061728395062,0.12607358024691595,6.510368688271604,4.478827160493828,1.5759197530864189
3.71,0.5244251537777781,0.35956587160493825,0.12586469135802414,6.555314422222221,4.494573395061728,1.5733086419753128
3.72,0.5280333884444448,0.3608234666666667,0.12565283950617123,6.600417355555554,4.510293333333334,1.5706604938271695
3.73,0.5316541777283954,0.36207892839506167,0.12543802469135445,6.645677221604936,4.5259866049382715,1.5679753086419446
3.74,0.5352875000000004,0.3633322271604938,0.12522024691358213,6.691093749999998,4.541652839506173,1.5652530864197711
3.75,0.5389333333333337,0.3645833333333333,0.12499950617284317,6.736666666666665,4.557291666666667,1.562493827160516
3.7600000000000002,0.5425916555061732,0.36583221728395066,0.12477580246913755,6.782395693827158,4.572902716049383,1.5596975308641792
3.77,0.5462624440000003,0.36707884938271607,0.12454913580246807,6.828280549999997,4.5884856172839505,1.5568641975308495
3.7800000000000002,0.5499456760000003,0.3683232,0.12431950617284027,6.874320949999998,4.60404,1.553993827160527
3.79,0.5536413283950621,0.36956523950617287,0.12408691358024859,6.920516604938269,4.619565493827161,1.5510864197531227
3.8000000000000003,0.5573493777777782,0.370804938271605,0.12385135802469027,6.96686722222222,4.635061728395063,1.5481419753086367
3.81,0.5610698004444448,0.3720422666666667,0.12361283950617086,7.013372505555553,4.650528333333334,1.5451604938271135
3.8200000000000003,0.564802572395062,0.3732771950617284,0.12337135802469312,7.06003215493827,4.665964938271605,1.5421419753086418
3.83,0.5685476693333336,0.37450969382716054,0.12312691358024597,7.1068458666666645,4.681371172839507,1.5390864197530885
3.84,0.5723050666666669,0.3757397333333333,0.12287950617283772,7.15381333333333,4.696746666666667,1.5359938271604978
3.85,0.5760747395061732,0.3769672839506173,0.1226291358024656,7.200934243827158,4.712091049382717,1.5328641975308255
3.86,0.579856662666667,0.37819231604938264,0.12237580246913515,7.24820828333333,4.727403950617283,1.5296975308641603
3.87,0.583650810666667,0.3794148,0.12211950617283807,7.295635133333331,4.742685,1.5264938271605022
3.88,0.5874571577283954,0.3806347061728394,0.12186024691357988,7.343214471604936,4.757933827160493,1.5232530864197624
3.89,0.5912756777777781,0.3818520049382716,0.12159802469136338,7.3909459722222195,4.773150061728395,1.5199753086420298
3.9,0.5951063444444448,0.38306666666666667,0.12133283950617746,7.4388293055555526,4.788333333333334,1.5166604938272155
3.91,0.5989491310617288,0.38427866172839514,0.12106469135802489,7.486864138271602,4.803483271604939,1.513308641975275
3.92,0.602804010666667,0.38548796049382716,0.120793580246914,7.535050133333331,4.8185995061728395,1.5099197530864306
3.93,0.6066709560000003,0.3866945333333334,0.12051950617283647,7.583386949999997,4.833681666666668,1.5064938271605044
3.94,0.6105499395061732,0.3878983506172839,0.12024246913579228,7.631874243827158,4.84872938271605,1.5030308641974077
3.95,0.6144409333333336,0.38909938271604927,0.11996246913580921,7.680511666666664,4.863742283950616,1.4995308641975846
3.96,0.6183439093333336,0.3902976000000001,0.11967950617285117,7.729298866666665,4.878720000000001,1.4959938271606354
3.97,0.6222588390617287,0.3914929728395063,0.1193935802469126,7.778235488271603,4.893662160493829,1.4924197530863825
3.98,0.626185693777778,0.39268547160493833,0.11910469135801571,7.82732117222222,4.908568395061729,1.4888086419752256
3.99,0.6301244444444447,0.3938750666666666,0.11881283950617161,7.876555555555553,4.923438333333333,1.4851604938271645
4.0,0.6340750617283953,0.39506172839506176,0.11851802469136363,7.925938271604935,4.938271604938272,1.4814753086420218
4.01,0.6380375160000002,0.3962454271604939,0.11822024691358068,7.975468949999997,4.953067839506174,1.477753086419753
4.0200000000000005,0.6420117773333337,0.3974261333333334,0.11791950617284219,8.025147216666664,4.967826666666667,1.4739938271605357
4.03,0.6459978155061732,0.3986038172839507,0.1176158024691315,8.074972693827158,4.9825477160493845,1.470197530864148
4.04,0.6499956000000005,0.399778449382716,0.11730913580245972,8.124944999999999,4.99723061728395,1.466364197530723
4.05,0.6540051000000004,0.4009499999999999,0.11699950617284349,8.175063749999998,5.011874999999999,1.4624938271605714
4.0600000000000005,0.658026284395062,0.4021184395061729,0.1166869135802523,8.22532855493827,5.026480493827162,1.4585864197531606
4.07,0.6620591217777781,0.40328373827160496,0.11637135802469167,8.27573902222222,5.041046728395062,1.4546419753086237
4.08,0.6661035804444448,0.4044458666666667,0.11605283950616996,8.326294755555553,5.055573333333334,1.4506604938271384
4.09,0.6701596283950622,0.40560479506172836,0.11573135802468715,8.37699535493827,5.070059938271605,1.4466419753085713
4.1,0.6742272333333338,0.40676049382716045,0.1154069135802488,8.427840416666665,5.084506172839506,1.4425864197531002
4.11,0.6783063626666672,0.40791293333333334,0.11507950617284657,8.478829533333332,5.098911666666667,1.4384938271605918
4.12,0.6823969835061733,0.4090620839506174,0.11474913580246937,8.52996229382716,5.113276049382717,1.4343641975308685
4.13,0.6864990626666672,0.4102079160493827,0.11441580246912553,8.581238283333333,5.127598950617284,1.4301975308640635
4.14,0.6906125666666673,0.4113503999999999,0.11407950617284002,8.632657083333333,5.141879999999999,1.4259938271604877
4.15,0.6947374617283956,0.4124895061728395,0.11374024691358786,8.684218271604937,5.156118827160494,1.4217530864198746
4.16,0.6988737137777783,0.41362520493827165,0.11339802469134963,8.735921422222221,5.170315061728396,1.4174753086419134
4.17,0.703021288444445,0.4147574666666665,0.11305283950616973,8.787766105555555,5.184468333333332,1.4131604938270925
4.18,0.7071801510617288,0.41588626172839505,0.11270469135803152,8.839751888271605,5.198578271604938,1.4088086419753676
4.19,0.7113502666666672,0.41701156049382715,0.11235358024691555,8.891878333333333,5.21264450617284,1.4044197530864722
4.2,0.7155316000000005,0.41813333333333336,0.11199950617283572,8.944145,5.2266666666666675,1.3999938271604506
4.21,0.7197241155061734,0.41925155061728386,0.11164246913580034,8.99655144382716,5.240644382716049,1.395530864197525
4.22,0.7239277773333339,0.42036618271604936,0.11128246913581219,9.049097216666667,5.254577283950618,1.391030864197651
4.23,0.7281425493333339,0.4214772000000001,0.11091950617284074,9.101781866666666,5.268465000000002,1.3864938271604732
4.24,0.732368395061729,0.4225845728395062,0.1105535802469082,9.154604938271605,5.282307160493827,1.381919753086347
4.25,0.7366052777777784,0.42368827160493827,0.11018469135802844,9.207565972222223,5.296103395061729,1.377308641975361
4.26,0.7408531604444452,0.42478826666666675,0.10981283950617926,9.260664505555555,5.309853333333335,1.372660493827249
4.2700000000000005,0.7451120057283958,0.42588452839506186,0.1094380246913551,9.31390007160494,5.323556604938274,1.3679753086419666
4.28,0.7493817760000007,0.42697702716049385,0.10906024691356708,9.3672722,5.337212839506174,1.3632530864196024
4.29,0.7536624333333339,0.4280657333333332,0.10867950617284294,9.420780416666666,5.350821666666666,1.3584938271605118
4.3,0.7579539395061734,0.4291506172839507,0.10829580246914106,9.47442424382716,5.364382716049384,1.3536975308642507
4.3100000000000005,0.7622562560000006,0.430231649382716,0.10790913580246142,9.5282032,5.377895617283951,1.3488641975307747
4.32,0.7665693440000005,0.43130879999999994,0.1075195061728429,9.5821168,5.39136,1.3439938271605278
4.33,0.7708931643950622,0.4323820395061729,0.10712691358025217,9.63616455493827,5.404775493827161,1.3390864197531105
4.34,0.7752276777777783,0.433451338271605,0.10673135802468647,9.690345972222222,5.418141728395062,1.3341419753086114
4.3500000000000005,0.779572844444445,0.4345166666666666,0.10633283950617078,9.744660555555555,5.4314583333333335,1.329160493827164
4.36,0.7839286243950623,0.4355779950617284,0.10593135802470233,9.799107804938272,5.444724938271605,1.3241419753087236
4.37,0.788294977333334,0.43663529382716065,0.10552691358024502,9.853687216666666,5.457941172839508,1.3190864197530683
4.38,0.7926718626666673,0.4376885333333333,0.10511950617282939,9.908398283333332,5.471106666666667,1.3139938271604201
4.39,0.7970592395061735,0.43873768395061724,0.10470913580247487,9.96324049382716,5.484221049382716,1.3088641975309567
4.4,0.8014570666666673,0.4397827160493828,0.10429580246913428,10.018213333333334,5.497283950617286,1.3036975308641452
4.41,0.8058653026666673,0.4408235999999999,0.10387950617283537,10.073316283333334,5.510294999999999,1.2984938271604296
4.42,0.8102839057283957,0.4418603061728395,0.10346024691358091,10.128548821604939,5.523253827160494,1.2932530864197656
4.43,0.8147128337777784,0.44289280493827154,0.10303802469136536,10.183910422222223,5.536160061728395,1.2879753086420642
4.44,0.819152044444445,0.4439210666666668,0.10261283950617484,10.239400555555557,5.549013333333336,1.2826604938271924
4.45,0.8236014950617289,0.44494506172839504,0.10218469135801489,10.295018688271607,5.561813271604938,1.2773086419751944
4.46,0.8280611426666671,0.4459647604938271,0.1017535802469105,10.350764283333335,5.5745595061728395,1.2719197530863813
4.47,0.8325309440000004,0.44698013333333325,0.10131950617284224,10.406636800000001,5.587251666666666,1.2664938271604864
4.48,0.8370108555061733,0.44799115061728395,0.10088246913580734,10.462635693827163,5.599889382716049,1.2610308641975543
4.49,0.8415008333333337,0.4489977827160494,0.10044246913580301,10.51876041666667,5.612472283950617,1.2555308641975405
4.5,0.8460008333333338,0.45,0.0999995061728376,10.57501041666667,5.625,1.2499938271604893
4.51,0.8505108110617288,0.45099777283950615,0.09955358024691663,10.631385138271607,5.637472160493827,1.2444197530864898
4.5200000000000005,0.8550307217777782,0.45199107160493834,0.09910469135802624,10.687884022222224,5.64988839506173,1.238808641975364
4.53,0.8595605204444448,0.4529798666666667,0.09865283950617199,10.744506505555558,5.662248333333334,1.2331604938271568
4.54,0.8641001617283953,0.4539641283950618,0.09819802469135941,10.80125202160494,5.674551604938273,1.2274753086419565
4.55,0.8686496000000002,0.45494382716049386,0.09774024691358019,10.858120000000001,5.686797839506173,1.2217530864197634
4.5600000000000005,0.8732087893333337,0.4559189333333334,0.09727950617283987,10.915109866666668,5.698986666666668,1.2159938271604886
4.57,0.8777776835061731,0.45688941728395066,0.0968158024691329,10.972221043827162,5.711117716049383,1.2101975308641322
4.58,0.8823562360000002,0.45785524938271605,0.09634913580246762,11.029452950000003,5.723190617283951,1.2043641975308716
4.59,0.8869444000000003,0.4588164,0.09587950617284402,11.086805000000002,5.7352050000000006,1.1984938271605294
4.6000000000000005,0.891542128395062,0.4597728395061729,0.09540691358025377,11.144276604938273,5.747160493827161,1.19258641975315
4.61,0.896149373777778,0.4607245382716051,0.094931358024683,11.201867172222224,5.7590567283950636,1.1866419753085555
4.62,0.9007660884444448,0.4616714666666666,0.09445283950616501,11.259576105555556,5.7708933333333325,1.1806604938271015
4.63,0.9053922243950621,0.4626135950617284,0.09397135802469148,11.317402804938272,5.782669938271606,1.1746419753086546
4.64,0.9100277333333336,0.4635508938271604,0.0934869135802513,11.375346666666667,5.794386172839506,1.168586419753126
4.65,0.914672566666667,0.4644833333333334,0.09299950617284447,11.433407083333334,5.806041666666668,1.16249382716056
4.66,0.9193266755061731,0.4654108839506173,0.09250913580246545,11.491583443827162,5.817636049382717,1.1563641975308236
4.67,0.923990010666667,0.4663335160493827,0.0920158024691281,11.549875133333336,5.829168950617285,1.1501975308640944
4.68,0.928662522666667,0.46725119999999987,0.09151950617284355,11.608281533333335,5.840639999999999,1.1439938271605499
4.69,0.9333441617283954,0.4681639061728396,0.09102024691358679,11.666802021604937,5.852048827160496,1.1377530864198349
4.7,0.9380348777777782,0.4690716049382716,0.09051802469135228,11.725435972222222,5.863395061728395,1.131475308641905
4.71,0.9427346204444449,0.46997426666666664,0.09001283950617334,11.784182755555555,5.874678333333334,1.1251604938271598
4.72,0.9474433390617288,0.47087186172839507,0.08950469135803052,11.843041738271605,5.885898271604939,1.1188086419753773
4.73,0.952160982666667,0.47176436049382725,0.08899358024691828,11.902012283333333,5.897054506172841,1.1124197530864688
4.74,0.9568875000000004,0.47265173333333343,0.08847950617282829,11.96109375,5.908146666666668,1.1059938271603453
4.75,0.9616228395061732,0.4735339506172838,0.08796246913579941,12.02028549382716,5.919174382716048,1.0995308641974955
4.76,0.9663669493333338,0.4744109827160494,0.08744246913580667,12.079586866666666,5.930137283950618,1.0930308641976083
4.7700000000000005,0.9711197773333338,0.47528279999999995,0.08691950617283895,12.138997216666667,5.941035,1.0864938271605062
4.78,0.9758812710617288,0.4761493728395062,0.0863935802469129,12.198515888271604,5.951867160493828,1.0799197530864113
4.79,0.9806513777777782,0.4770106716049382,0.08586469135802022,12.25814222222222,5.9626333950617285,1.0733086419752347
4.8,0.9854300444444449,0.4778666666666666,0.08533283950618309,12.317875555555554,5.973333333333333,1.0666604938272428
4.8100000000000005,0.9902172177283955,0.47871732839506187,0.08479802469136544,12.377715221604937,5.983966604938273,1.0599753086420804
4.82,0.9950128440000005,0.4795626271604939,0.08426024691357004,12.437660549999999,5.994532839506174,1.0532530864196588
4.83,0.9998168693333338,0.48040253333333327,0.0837195061728302,12.497710866666665,6.0050316666666665,1.0464938271603774
4.84,1.0046292395061733,0.4812370172839505,0.08317580246914313,12.557865493827158,6.015462716049382,1.0396975308642808
4.8500000000000005,1.0094499000000003,0.48206604938271613,0.0826291358024811,12.618123749999997,6.025825617283952,1.0328641975310138
